proximity_id,ocean_proximity
20841,<1H OCEAN
20842,<1H OCEAN
20843,<1H OCEAN
20844,<1H OCEAN
20845,<1H OCEAN
20846,<1H OCEAN
20847,<1H OCEAN
20848,<1H OCEAN
20849,<1H OCEAN
20850,<1H OCEAN
20851,<1H OCEAN
20852,<1H OCEAN
20853,<1H OCEAN
20854,<1H OCEAN
20855,<1H OCEAN
20856,<1H OCEAN
20857,<1H OCEAN
20858,<1H OCEAN
20859,<1H OCEAN
20860,<1H OCEAN
20861,<1H OCEAN
20862,<1H OCEAN
20863,<1H OCEAN
20864,<1H OCEAN
20865,<1H OCEAN
20866,<1H OCEAN
20867,<1H OCEAN
20868,<1H OCEAN
20869,<1H OCEAN
20870,<1H OCEAN
20871,<1H OCEAN
20872,<1H OCEAN
20873,<1H OCEAN
20874,<1H OCEAN
20875,<1H OCEAN
20876,<1H OCEAN
20877,<1H OCEAN
20878,<1H OCEAN
20879,<1H OCEAN
20880,<1H OCEAN
20881,<1H OCEAN
20882,<1H OCEAN
20883,<1H OCEAN
20884,<1H OCEAN
20885,<1H OCEAN
20886,<1H OCEAN
20887,<1H OCEAN
20888,<1H OCEAN
20889,<1H OCEAN
20890,<1H OCEAN
20891,<1H OCEAN
20892,<1H OCEAN
20893,<1H OCEAN
20894,<1H OCEAN
20895,<1H OCEAN
20896,<1H OCEAN
20897,<1H OCEAN
20898,<1H OCEAN
20899,<1H OCEAN
20900,<1H OCEAN
20901,<1H OCEAN
20902,<1H OCEAN
20903,<1H OCEAN
20904,<1H OCEAN
20905,<1H OCEAN
20906,<1H OCEAN
20907,<1H OCEAN
20908,<1H OCEAN
20909,<1H OCEAN
20910,<1H OCEAN
20911,<1H OCEAN
20912,<1H OCEAN
20913,<1H OCEAN
20914,<1H OCEAN
20915,<1H OCEAN
20916,<1H OCEAN
20917,<1H OCEAN
20918,<1H OCEAN
20919,<1H OCEAN
20920,<1H OCEAN
20921,<1H OCEAN
20922,<1H OCEAN
20923,<1H OCEAN
20924,<1H OCEAN
20925,<1H OCEAN
20926,<1H OCEAN
20927,<1H OCEAN
20928,<1H OCEAN
20929,<1H OCEAN
20930,<1H OCEAN
20931,<1H OCEAN
20932,<1H OCEAN
20933,<1H OCEAN
20934,<1H OCEAN
20935,<1H OCEAN
20936,<1H OCEAN
20937,<1H OCEAN
20938,<1H OCEAN
20939,<1H OCEAN
20940,<1H OCEAN
20941,<1H OCEAN
20942,<1H OCEAN
20943,<1H OCEAN
20944,<1H OCEAN
20945,<1H OCEAN
20946,<1H OCEAN
20947,<1H OCEAN
20948,<1H OCEAN
20949,<1H OCEAN
20950,<1H OCEAN
20951,<1H OCEAN
20952,<1H OCEAN
20953,<1H OCEAN
20954,<1H OCEAN
20955,<1H OCEAN
20956,<1H OCEAN
20957,<1H OCEAN
20958,<1H OCEAN
20959,<1H OCEAN
20960,<1H OCEAN
20961,<1H OCEAN
20962,<1H OCEAN
20963,<1H OCEAN
20964,<1H OCEAN
20965,<1H OCEAN
20966,<1H OCEAN
20967,<1H OCEAN
20968,<1H OCEAN
20969,<1H OCEAN
20970,<1H OCEAN
20971,<1H OCEAN
20972,<1H OCEAN
20973,<1H OCEAN
20974,<1H OCEAN
20975,<1H OCEAN
20976,<1H OCEAN
20977,<1H OCEAN
20978,<1H OCEAN
20979,<1H OCEAN
20980,<1H OCEAN
20981,<1H OCEAN
20982,<1H OCEAN
20983,<1H OCEAN
20984,<1H OCEAN
20985,<1H OCEAN
20986,<1H OCEAN
20987,<1H OCEAN
20988,<1H OCEAN
20989,<1H OCEAN
20990,<1H OCEAN
20991,<1H OCEAN
20992,<1H OCEAN
20993,<1H OCEAN
20994,<1H OCEAN
20995,<1H OCEAN
20996,<1H OCEAN
20997,<1H OCEAN
20998,<1H OCEAN
20999,<1H OCEAN
21000,<1H OCEAN
21001,<1H OCEAN
21002,<1H OCEAN
21003,<1H OCEAN
21004,<1H OCEAN
21005,<1H OCEAN
21006,<1H OCEAN
21007,<1H OCEAN
21008,<1H OCEAN
21009,<1H OCEAN
21010,<1H OCEAN
21011,<1H OCEAN
21012,<1H OCEAN
21013,<1H OCEAN
21014,<1H OCEAN
21015,<1H OCEAN
21016,<1H OCEAN
21017,<1H OCEAN
21018,<1H OCEAN
21019,<1H OCEAN
21020,<1H OCEAN
21021,<1H OCEAN
21022,<1H OCEAN
21023,<1H OCEAN
21024,<1H OCEAN
21025,<1H OCEAN
21026,<1H OCEAN
21027,<1H OCEAN
21028,<1H OCEAN
21029,<1H OCEAN
21030,<1H OCEAN
21031,<1H OCEAN
21032,<1H OCEAN
21033,<1H OCEAN
21034,<1H OCEAN
21035,<1H OCEAN
21036,<1H OCEAN
21037,<1H OCEAN
21038,<1H OCEAN
21039,<1H OCEAN
21040,<1H OCEAN
21041,<1H OCEAN
21042,<1H OCEAN
21043,<1H OCEAN
21044,<1H OCEAN
21045,<1H OCEAN
21046,<1H OCEAN
21047,<1H OCEAN
21048,<1H OCEAN
21049,<1H OCEAN
21050,<1H OCEAN
21051,<1H OCEAN
21052,<1H OCEAN
21053,<1H OCEAN
21054,<1H OCEAN
21055,<1H OCEAN
21056,<1H OCEAN
21057,<1H OCEAN
21058,<1H OCEAN
21059,<1H OCEAN
21060,<1H OCEAN
21061,<1H OCEAN
21062,<1H OCEAN
21063,<1H OCEAN
21064,<1H OCEAN
21065,<1H OCEAN
21066,<1H OCEAN
21067,<1H OCEAN
21068,<1H OCEAN
21069,<1H OCEAN
21070,<1H OCEAN
21071,<1H OCEAN
21072,<1H OCEAN
21073,<1H OCEAN
21074,<1H OCEAN
21075,<1H OCEAN
21076,<1H OCEAN
21077,<1H OCEAN
21078,<1H OCEAN
21079,<1H OCEAN
21080,<1H OCEAN
21081,<1H OCEAN
21082,<1H OCEAN
21083,<1H OCEAN
21084,<1H OCEAN
21085,<1H OCEAN
21086,<1H OCEAN
21087,<1H OCEAN
21088,<1H OCEAN
21089,<1H OCEAN
21090,<1H OCEAN
21091,<1H OCEAN
21092,<1H OCEAN
21093,<1H OCEAN
21094,<1H OCEAN
21095,<1H OCEAN
21096,<1H OCEAN
21097,<1H OCEAN
21098,<1H OCEAN
21099,<1H OCEAN
21100,<1H OCEAN
21101,<1H OCEAN
21102,<1H OCEAN
21103,<1H OCEAN
21104,<1H OCEAN
21105,<1H OCEAN
21106,<1H OCEAN
21107,<1H OCEAN
21108,<1H OCEAN
21109,<1H OCEAN
21110,<1H OCEAN
21111,<1H OCEAN
21112,<1H OCEAN
21113,<1H OCEAN
21114,<1H OCEAN
21115,<1H OCEAN
21116,<1H OCEAN
21117,<1H OCEAN
21118,<1H OCEAN
21119,<1H OCEAN
21120,<1H OCEAN
21121,<1H OCEAN
21122,<1H OCEAN
21123,<1H OCEAN
21124,<1H OCEAN
21125,<1H OCEAN
21126,<1H OCEAN
21127,<1H OCEAN
21128,<1H OCEAN
21129,<1H OCEAN
21130,<1H OCEAN
21131,<1H OCEAN
21132,<1H OCEAN
21133,<1H OCEAN
21134,<1H OCEAN
21135,<1H OCEAN
21136,<1H OCEAN
21137,<1H OCEAN
21138,<1H OCEAN
21139,<1H OCEAN
21140,<1H OCEAN
21141,<1H OCEAN
21142,<1H OCEAN
21143,<1H OCEAN
21144,<1H OCEAN
21145,<1H OCEAN
21146,<1H OCEAN
21147,<1H OCEAN
21148,<1H OCEAN
21149,<1H OCEAN
21150,<1H OCEAN
21151,<1H OCEAN
21152,<1H OCEAN
21153,<1H OCEAN
21154,<1H OCEAN
21155,<1H OCEAN
21156,<1H OCEAN
21157,<1H OCEAN
21158,<1H OCEAN
21159,<1H OCEAN
21160,<1H OCEAN
21161,<1H OCEAN
21162,<1H OCEAN
21163,<1H OCEAN
21164,<1H OCEAN
21165,<1H OCEAN
21166,<1H OCEAN
21167,<1H OCEAN
21168,<1H OCEAN
21169,<1H OCEAN
21170,<1H OCEAN
21171,<1H OCEAN
21172,<1H OCEAN
21173,<1H OCEAN
21174,<1H OCEAN
21175,<1H OCEAN
21176,<1H OCEAN
21177,<1H OCEAN
21178,<1H OCEAN
21179,<1H OCEAN
21180,<1H OCEAN
21181,<1H OCEAN
21182,<1H OCEAN
21183,<1H OCEAN
21184,<1H OCEAN
21185,<1H OCEAN
21186,<1H OCEAN
21187,<1H OCEAN
21188,<1H OCEAN
21189,<1H OCEAN
21190,<1H OCEAN
21191,<1H OCEAN
21192,<1H OCEAN
21193,<1H OCEAN
21194,<1H OCEAN
21195,<1H OCEAN
21196,<1H OCEAN
21197,<1H OCEAN
21198,<1H OCEAN
21199,<1H OCEAN
21200,<1H OCEAN
21201,<1H OCEAN
21202,<1H OCEAN
21203,<1H OCEAN
21204,<1H OCEAN
21205,<1H OCEAN
21206,<1H OCEAN
21207,<1H OCEAN
21208,<1H OCEAN
21209,<1H OCEAN
21210,<1H OCEAN
21211,<1H OCEAN
21212,<1H OCEAN
21213,<1H OCEAN
21214,<1H OCEAN
21215,<1H OCEAN
21216,<1H OCEAN
21217,<1H OCEAN
21218,<1H OCEAN
21219,<1H OCEAN
21220,<1H OCEAN
21221,<1H OCEAN
21222,<1H OCEAN
21223,<1H OCEAN
21224,<1H OCEAN
21225,<1H OCEAN
21226,<1H OCEAN
21227,<1H OCEAN
21228,<1H OCEAN
21229,<1H OCEAN
21230,<1H OCEAN
21231,<1H OCEAN
21232,<1H OCEAN
21233,<1H OCEAN
21234,<1H OCEAN
21235,<1H OCEAN
21236,<1H OCEAN
21237,<1H OCEAN
21238,<1H OCEAN
21239,<1H OCEAN
21240,<1H OCEAN
21241,<1H OCEAN
21242,<1H OCEAN
21243,<1H OCEAN
21244,<1H OCEAN
21245,<1H OCEAN
21246,<1H OCEAN
21247,<1H OCEAN
21248,<1H OCEAN
21249,<1H OCEAN
21250,<1H OCEAN
21251,<1H OCEAN
21252,<1H OCEAN
21253,<1H OCEAN
21254,<1H OCEAN
21255,<1H OCEAN
21256,<1H OCEAN
21257,<1H OCEAN
21258,<1H OCEAN
21259,<1H OCEAN
21260,<1H OCEAN
21261,<1H OCEAN
21262,<1H OCEAN
21263,<1H OCEAN
21264,<1H OCEAN
21265,<1H OCEAN
21266,<1H OCEAN
21267,<1H OCEAN
21268,<1H OCEAN
21269,<1H OCEAN
21270,<1H OCEAN
21271,<1H OCEAN
21272,<1H OCEAN
21273,<1H OCEAN
21274,<1H OCEAN
21275,<1H OCEAN
21276,<1H OCEAN
21277,<1H OCEAN
21278,<1H OCEAN
21279,<1H OCEAN
21280,<1H OCEAN
21281,<1H OCEAN
21282,<1H OCEAN
21283,<1H OCEAN
21284,<1H OCEAN
21285,<1H OCEAN
21286,<1H OCEAN
21287,<1H OCEAN
21288,<1H OCEAN
21289,<1H OCEAN
21290,<1H OCEAN
21291,<1H OCEAN
21292,<1H OCEAN
21293,<1H OCEAN
21294,<1H OCEAN
21295,<1H OCEAN
21296,<1H OCEAN
21297,<1H OCEAN
21298,<1H OCEAN
21299,<1H OCEAN
21300,<1H OCEAN
21301,<1H OCEAN
21302,<1H OCEAN
21303,<1H OCEAN
21304,<1H OCEAN
21305,<1H OCEAN
21306,<1H OCEAN
21307,<1H OCEAN
21308,<1H OCEAN
21309,<1H OCEAN
21310,<1H OCEAN
21311,<1H OCEAN
21312,<1H OCEAN
21313,<1H OCEAN
21314,<1H OCEAN
21315,<1H OCEAN
21316,<1H OCEAN
21317,<1H OCEAN
21318,<1H OCEAN
21319,<1H OCEAN
21320,<1H OCEAN
21321,<1H OCEAN
21322,<1H OCEAN
21323,<1H OCEAN
21324,<1H OCEAN
21325,<1H OCEAN
21326,<1H OCEAN
21327,<1H OCEAN
21328,<1H OCEAN
21329,<1H OCEAN
21330,<1H OCEAN
21331,<1H OCEAN
21332,<1H OCEAN
21333,<1H OCEAN
21334,<1H OCEAN
21335,<1H OCEAN
21336,<1H OCEAN
21337,<1H OCEAN
21338,<1H OCEAN
21339,<1H OCEAN
21340,<1H OCEAN
21341,<1H OCEAN
21342,<1H OCEAN
21343,<1H OCEAN
21344,<1H OCEAN
21345,<1H OCEAN
21346,<1H OCEAN
21347,<1H OCEAN
21348,<1H OCEAN
21349,<1H OCEAN
21350,<1H OCEAN
21351,<1H OCEAN
21352,<1H OCEAN
21353,<1H OCEAN
21354,<1H OCEAN
21355,<1H OCEAN
21356,<1H OCEAN
21357,<1H OCEAN
21358,<1H OCEAN
21359,<1H OCEAN
21360,<1H OCEAN
21361,<1H OCEAN
21362,<1H OCEAN
21363,<1H OCEAN
21364,<1H OCEAN
21365,<1H OCEAN
21366,<1H OCEAN
21367,<1H OCEAN
21368,<1H OCEAN
21369,<1H OCEAN
21370,<1H OCEAN
21371,<1H OCEAN
21372,<1H OCEAN
21373,<1H OCEAN
21374,<1H OCEAN
21375,<1H OCEAN
21376,<1H OCEAN
21377,<1H OCEAN
21378,<1H OCEAN
21379,<1H OCEAN
21380,<1H OCEAN
21381,<1H OCEAN
21382,<1H OCEAN
21383,<1H OCEAN
21384,<1H OCEAN
21385,<1H OCEAN
21386,<1H OCEAN
21387,<1H OCEAN
21388,<1H OCEAN
21389,<1H OCEAN
21390,NEAR OCEAN
21391,<1H OCEAN
21392,<1H OCEAN
21393,<1H OCEAN
21394,<1H OCEAN
21395,<1H OCEAN
21396,<1H OCEAN
21397,<1H OCEAN
21398,<1H OCEAN
21399,<1H OCEAN
21400,<1H OCEAN
21401,<1H OCEAN
21402,<1H OCEAN
21403,<1H OCEAN
21404,<1H OCEAN
21405,<1H OCEAN
21406,<1H OCEAN
21407,<1H OCEAN
21408,<1H OCEAN
21409,<1H OCEAN
21410,<1H OCEAN
21411,<1H OCEAN
21412,<1H OCEAN
21413,<1H OCEAN
21414,<1H OCEAN
21415,<1H OCEAN
21416,<1H OCEAN
21417,<1H OCEAN
21418,<1H OCEAN
21419,<1H OCEAN
21420,<1H OCEAN
21421,<1H OCEAN
21422,<1H OCEAN
21423,<1H OCEAN
21424,<1H OCEAN
21425,<1H OCEAN
21426,<1H OCEAN
21427,<1H OCEAN
21428,<1H OCEAN
21429,<1H OCEAN
21430,<1H OCEAN
21431,<1H OCEAN
21432,<1H OCEAN
21433,<1H OCEAN
21434,<1H OCEAN
21435,<1H OCEAN
21436,NEAR OCEAN
21437,<1H OCEAN
21438,<1H OCEAN
21439,<1H OCEAN
21440,NEAR OCEAN
21441,<1H OCEAN
21442,<1H OCEAN
21443,<1H OCEAN
21444,<1H OCEAN
21445,<1H OCEAN
21446,<1H OCEAN
21447,<1H OCEAN
21448,<1H OCEAN
21449,<1H OCEAN
21450,<1H OCEAN
21451,<1H OCEAN
21452,<1H OCEAN
21453,<1H OCEAN
21454,NEAR OCEAN
21455,NEAR OCEAN
21456,NEAR OCEAN
21457,NEAR OCEAN
21458,NEAR OCEAN
21459,<1H OCEAN
21460,<1H OCEAN
21461,<1H OCEAN
21462,<1H OCEAN
21463,<1H OCEAN
21464,<1H OCEAN
21465,<1H OCEAN
21466,NEAR OCEAN
21467,<1H OCEAN
21468,<1H OCEAN
21469,NEAR OCEAN
21470,NEAR OCEAN
21471,<1H OCEAN
21472,<1H OCEAN
21473,<1H OCEAN
21474,<1H OCEAN
21475,<1H OCEAN
21476,<1H OCEAN
21477,<1H OCEAN
21478,<1H OCEAN
21479,<1H OCEAN
21480,<1H OCEAN
21481,<1H OCEAN
21482,<1H OCEAN
21483,<1H OCEAN
21484,<1H OCEAN
21485,<1H OCEAN
21486,<1H OCEAN
21487,<1H OCEAN
21488,<1H OCEAN
21489,<1H OCEAN
21490,<1H OCEAN
21491,<1H OCEAN
21492,<1H OCEAN
21493,<1H OCEAN
21494,<1H OCEAN
21495,<1H OCEAN
21496,<1H OCEAN
21497,<1H OCEAN
21498,NEAR OCEAN
21499,<1H OCEAN
21500,<1H OCEAN
21501,<1H OCEAN
21502,NEAR OCEAN
21503,<1H OCEAN
21504,NEAR OCEAN
21505,NEAR OCEAN
21506,NEAR OCEAN
21507,NEAR OCEAN
21508,NEAR OCEAN
21509,NEAR OCEAN
21510,NEAR OCEAN
21511,NEAR OCEAN
21512,NEAR OCEAN
21513,NEAR OCEAN
21514,NEAR OCEAN
21515,NEAR OCEAN
21516,NEAR OCEAN
21517,NEAR OCEAN
21518,NEAR OCEAN
21519,NEAR OCEAN
21520,NEAR OCEAN
21521,NEAR OCEAN
21522,<1H OCEAN
21523,NEAR OCEAN
21524,<1H OCEAN
21525,<1H OCEAN
21526,<1H OCEAN
21527,<1H OCEAN
21528,<1H OCEAN
21529,<1H OCEAN
21530,<1H OCEAN
21531,<1H OCEAN
21532,<1H OCEAN
21533,<1H OCEAN
21534,<1H OCEAN
21535,<1H OCEAN
21536,<1H OCEAN
21537,<1H OCEAN
21538,<1H OCEAN
21539,<1H OCEAN
21540,<1H OCEAN
21541,<1H OCEAN
21542,<1H OCEAN
21543,<1H OCEAN
21544,<1H OCEAN
21545,<1H OCEAN
21546,<1H OCEAN
21547,<1H OCEAN
21548,<1H OCEAN
21549,<1H OCEAN
21550,<1H OCEAN
21551,<1H OCEAN
21552,<1H OCEAN
21553,<1H OCEAN
21554,<1H OCEAN
21555,<1H OCEAN
21556,<1H OCEAN
21557,<1H OCEAN
21558,<1H OCEAN
21559,<1H OCEAN
21560,<1H OCEAN
21561,<1H OCEAN
21562,<1H OCEAN
21563,<1H OCEAN
21564,<1H OCEAN
21565,<1H OCEAN
21566,<1H OCEAN
21567,<1H OCEAN
21568,<1H OCEAN
21569,<1H OCEAN
21570,<1H OCEAN
21571,<1H OCEAN
21572,<1H OCEAN
21573,<1H OCEAN
21574,<1H OCEAN
21575,<1H OCEAN
21576,<1H OCEAN
21577,<1H OCEAN
21578,<1H OCEAN
21579,<1H OCEAN
21580,<1H OCEAN
21581,<1H OCEAN
21582,<1H OCEAN
21583,<1H OCEAN
21584,<1H OCEAN
21585,<1H OCEAN
21586,<1H OCEAN
21587,<1H OCEAN
21588,<1H OCEAN
21589,<1H OCEAN
21590,<1H OCEAN
21591,<1H OCEAN
21592,<1H OCEAN
21593,<1H OCEAN
21594,<1H OCEAN
21595,<1H OCEAN
21596,<1H OCEAN
21597,<1H OCEAN
21598,<1H OCEAN
21599,<1H OCEAN
21600,<1H OCEAN
21601,<1H OCEAN
21602,<1H OCEAN
21603,<1H OCEAN
21604,<1H OCEAN
21605,<1H OCEAN
21606,<1H OCEAN
21607,<1H OCEAN
21608,<1H OCEAN
21609,<1H OCEAN
21610,<1H OCEAN
21611,<1H OCEAN
21612,<1H OCEAN
21613,<1H OCEAN
21614,<1H OCEAN
21615,<1H OCEAN
21616,<1H OCEAN
21617,<1H OCEAN
21618,<1H OCEAN
21619,<1H OCEAN
21620,<1H OCEAN
21621,<1H OCEAN
21622,<1H OCEAN
21623,<1H OCEAN
21624,<1H OCEAN
21625,<1H OCEAN
21626,<1H OCEAN
21627,<1H OCEAN
21628,<1H OCEAN
21629,<1H OCEAN
21630,<1H OCEAN
21631,<1H OCEAN
21632,<1H OCEAN
21633,<1H OCEAN
21634,<1H OCEAN
21635,<1H OCEAN
21636,<1H OCEAN
21637,<1H OCEAN
21638,<1H OCEAN
21639,<1H OCEAN
21640,<1H OCEAN
21641,<1H OCEAN
21642,<1H OCEAN
21643,<1H OCEAN
21644,<1H OCEAN
21645,<1H OCEAN
21646,<1H OCEAN
21647,<1H OCEAN
21648,<1H OCEAN
21649,<1H OCEAN
21650,<1H OCEAN
21651,<1H OCEAN
21652,<1H OCEAN
21653,<1H OCEAN
21654,<1H OCEAN
21655,<1H OCEAN
21656,<1H OCEAN
21657,<1H OCEAN
21658,<1H OCEAN
21659,<1H OCEAN
21660,<1H OCEAN
21661,<1H OCEAN
21662,<1H OCEAN
21663,<1H OCEAN
21664,<1H OCEAN
21665,<1H OCEAN
21666,<1H OCEAN
21667,<1H OCEAN
21668,<1H OCEAN
21669,<1H OCEAN
21670,<1H OCEAN
21671,<1H OCEAN
21672,<1H OCEAN
21673,<1H OCEAN
21674,<1H OCEAN
21675,<1H OCEAN
21676,<1H OCEAN
21677,<1H OCEAN
21678,<1H OCEAN
21679,<1H OCEAN
21680,<1H OCEAN
21681,<1H OCEAN
21682,<1H OCEAN
21683,<1H OCEAN
21684,<1H OCEAN
21685,<1H OCEAN
21686,<1H OCEAN
21687,<1H OCEAN
21688,<1H OCEAN
21689,<1H OCEAN
21690,<1H OCEAN
21691,<1H OCEAN
21692,<1H OCEAN
21693,<1H OCEAN
21694,<1H OCEAN
21695,<1H OCEAN
21696,<1H OCEAN
21697,<1H OCEAN
21698,<1H OCEAN
21699,<1H OCEAN
21700,<1H OCEAN
21701,<1H OCEAN
21702,<1H OCEAN
21703,<1H OCEAN
21704,<1H OCEAN
21705,<1H OCEAN
21706,INLAND
21707,INLAND
21708,INLAND
21709,INLAND
21710,INLAND
21711,INLAND
21712,INLAND
21713,INLAND
21714,INLAND
21715,INLAND
21716,INLAND
21717,INLAND
21718,INLAND
21719,INLAND
21720,INLAND
21721,INLAND
21722,INLAND
21723,INLAND
21724,INLAND
21725,INLAND
21726,INLAND
21727,INLAND
21728,INLAND
21729,INLAND
21730,INLAND
21731,INLAND
21732,INLAND
21733,INLAND
21734,INLAND
21735,INLAND
21736,INLAND
21737,INLAND
21738,INLAND
21739,INLAND
21740,INLAND
21741,INLAND
21742,INLAND
21743,INLAND
21744,INLAND
21745,INLAND
21746,INLAND
21747,INLAND
21748,INLAND
21749,INLAND
21750,INLAND
21751,INLAND
21752,INLAND
21753,INLAND
21754,INLAND
21755,INLAND
21756,INLAND
21757,INLAND
21758,INLAND
21759,INLAND
21760,INLAND
21761,INLAND
21762,INLAND
21763,INLAND
21764,INLAND
21765,INLAND
21766,INLAND
21767,INLAND
21768,INLAND
21769,INLAND
21770,INLAND
21771,INLAND
21772,INLAND
21773,INLAND
21774,INLAND
21775,INLAND
21776,INLAND
21777,INLAND
21778,INLAND
21779,INLAND
21780,INLAND
21781,INLAND
21782,INLAND
21783,INLAND
21784,INLAND
21785,INLAND
21786,INLAND
21787,INLAND
21788,INLAND
21789,INLAND
21790,INLAND
21791,INLAND
21792,INLAND
21793,INLAND
21794,INLAND
21795,INLAND
21796,INLAND
21797,INLAND
21798,INLAND
21799,INLAND
21800,INLAND
21801,INLAND
21802,INLAND
21803,INLAND
21804,INLAND
21805,INLAND
21806,INLAND
21807,INLAND
21808,INLAND
21809,INLAND
21810,INLAND
21811,INLAND
21812,INLAND
21813,INLAND
21814,INLAND
21815,INLAND
21816,INLAND
21817,INLAND
21818,INLAND
21819,INLAND
21820,INLAND
21821,INLAND
21822,INLAND
21823,INLAND
21824,INLAND
21825,INLAND
21826,INLAND
21827,INLAND
21828,INLAND
21829,INLAND
21830,INLAND
21831,INLAND
21832,INLAND
21833,INLAND
21834,INLAND
21835,INLAND
21836,INLAND
21837,INLAND
21838,INLAND
21839,INLAND
21840,INLAND
21841,INLAND
21842,INLAND
21843,INLAND
21844,INLAND
21845,INLAND
21846,INLAND
21847,INLAND
21848,INLAND
21849,INLAND
21850,INLAND
21851,INLAND
21852,INLAND
21853,INLAND
21854,INLAND
21855,INLAND
21856,INLAND
21857,INLAND
21858,INLAND
21859,INLAND
21860,INLAND
21861,INLAND
21862,INLAND
21863,INLAND
21864,INLAND
21865,INLAND
21866,INLAND
21867,INLAND
21868,INLAND
21869,INLAND
21870,INLAND
21871,INLAND
21872,INLAND
21873,INLAND
21874,INLAND
21875,INLAND
21876,INLAND
21877,INLAND
21878,INLAND
21879,INLAND
21880,INLAND
21881,INLAND
21882,INLAND
21883,INLAND
21884,INLAND
21885,INLAND
21886,INLAND
21887,INLAND
21888,INLAND
21889,INLAND
21890,INLAND
21891,INLAND
21892,INLAND
21893,INLAND
21894,INLAND
21895,INLAND
21896,INLAND
21897,INLAND
21898,INLAND
21899,INLAND
21900,INLAND
21901,INLAND
21902,INLAND
21903,INLAND
21904,INLAND
21905,INLAND
21906,INLAND
21907,INLAND
21908,INLAND
21909,INLAND
21910,INLAND
21911,INLAND
21912,INLAND
21913,INLAND
21914,INLAND
21915,INLAND
21916,INLAND
21917,INLAND
21918,INLAND
21919,INLAND
21920,INLAND
21921,INLAND
21922,INLAND
21923,INLAND
21924,INLAND
21925,INLAND
21926,INLAND
21927,INLAND
21928,INLAND
21929,INLAND
21930,INLAND
21931,INLAND
21932,INLAND
21933,INLAND
21934,INLAND
21935,INLAND
21936,INLAND
21937,INLAND
21938,INLAND
21939,INLAND
21940,INLAND
21941,INLAND
21942,INLAND
21943,INLAND
21944,INLAND
21945,INLAND
21946,INLAND
21947,INLAND
21948,INLAND
21949,INLAND
21950,INLAND
21951,INLAND
21952,INLAND
21953,INLAND
21954,INLAND
21955,INLAND
21956,INLAND
21957,INLAND
21958,INLAND
21959,INLAND
21960,INLAND
21961,INLAND
21962,INLAND
21963,INLAND
21964,INLAND
21965,INLAND
21966,INLAND
21967,INLAND
21968,INLAND
21969,INLAND
21970,INLAND
21971,INLAND
21972,INLAND
21973,INLAND
21974,INLAND
21975,INLAND
21976,INLAND
21977,INLAND
21978,INLAND
21979,INLAND
21980,INLAND
21981,INLAND
21982,INLAND
21983,INLAND
21984,INLAND
21985,INLAND
21986,INLAND
21987,INLAND
21988,INLAND
21989,INLAND
21990,INLAND
21991,INLAND
21992,INLAND
21993,INLAND
21994,INLAND
21995,INLAND
21996,INLAND
21997,INLAND
21998,INLAND
21999,INLAND
22000,INLAND
22001,INLAND
22002,INLAND
22003,INLAND
22004,INLAND
22005,INLAND
22006,INLAND
22007,INLAND
22008,INLAND
22009,INLAND
22010,INLAND
22011,INLAND
22012,INLAND
22013,INLAND
22014,INLAND
22015,INLAND
22016,INLAND
22017,INLAND
22018,INLAND
22019,INLAND
22020,INLAND
22021,INLAND
22022,INLAND
22023,INLAND
22024,INLAND
22025,INLAND
22026,INLAND
22027,INLAND
22028,INLAND
22029,INLAND
22030,INLAND
22031,INLAND
22032,INLAND
22033,INLAND
22034,INLAND
22035,INLAND
22036,INLAND
22037,INLAND
22038,INLAND
22039,INLAND
22040,INLAND
22041,INLAND
22042,INLAND
22043,INLAND
22044,INLAND
22045,INLAND
22046,INLAND
22047,INLAND
22048,INLAND
22049,INLAND
22050,INLAND
22051,INLAND
22052,INLAND
22053,INLAND
22054,INLAND
22055,INLAND
22056,INLAND
22057,INLAND
22058,INLAND
22059,INLAND
22060,INLAND
22061,INLAND
22062,INLAND
22063,INLAND
22064,INLAND
22065,INLAND
22066,INLAND
22067,INLAND
22068,INLAND
22069,INLAND
22070,INLAND
22071,<1H OCEAN
22072,INLAND
22073,INLAND
22074,<1H OCEAN
22075,INLAND
22076,INLAND
22077,INLAND
22078,<1H OCEAN
22079,INLAND
22080,INLAND
22081,INLAND
22082,<1H OCEAN
22083,INLAND
22084,INLAND
22085,INLAND
22086,INLAND
22087,INLAND
22088,INLAND
22089,INLAND
22090,INLAND
22091,INLAND
22092,INLAND
22093,INLAND
22094,INLAND
22095,INLAND
22096,INLAND
22097,INLAND
22098,INLAND
22099,INLAND
22100,INLAND
22101,INLAND
22102,INLAND
22103,INLAND
22104,INLAND
22105,INLAND
22106,INLAND
22107,INLAND
22108,INLAND
22109,INLAND
22110,INLAND
22111,INLAND
22112,INLAND
22113,INLAND
22114,INLAND
22115,INLAND
22116,INLAND
22117,INLAND
22118,INLAND
22119,INLAND
22120,INLAND
22121,INLAND
22122,INLAND
22123,INLAND
22124,INLAND
22125,INLAND
22126,INLAND
22127,INLAND
22128,INLAND
22129,INLAND
22130,INLAND
22131,INLAND
22132,INLAND
22133,INLAND
22134,INLAND
22135,INLAND
22136,INLAND
22137,INLAND
22138,INLAND
22139,INLAND
22140,INLAND
22141,INLAND
22142,INLAND
22143,INLAND
22144,INLAND
22145,INLAND
22146,<1H OCEAN
22147,<1H OCEAN
22148,<1H OCEAN
