housing_id,housing_median_age,total_rooms,total_bedrooms,population,median_house_value,households,add_id
9525,22,2240,327,1030,214900,308,AD9525
9526,37,1904,331,816,161900,325,AD9526
9527,28,1320,303,1048,94700,303,AD9527
9528,34,418,82,327,120800,81,AD9528
9529,32,267,57,196,70000,60,AD9529
9530,47,2163,436,1048,95800,358,AD9530
9531,44,1211,247,697,94900,251,AD9531
9532,30,2704,497,1432,83100,399,AD9532
9533,18,1028,226,658,66300,197,AD9533
9534,45,2295,424,1252,123200,350,AD9534
9535,33,2003,398,1333,90500,411,AD9535
9536,24,949,224,888,72800,241,AD9536
9537,15,2534,517,1764,80700,502,AD9537
9538,14,2436,466,1730,85900,469,AD9538
9539,13,1479,341,1476,73800,327,AD9539
9540,25,680,160,785,72700,175,AD9540
9541,5,860,130,496,137500,147,AD9541
9542,12,2390,470,1409,81300,428,AD9542
9543,6,1656,317,1037,88800,286,AD9543
9544,8,653,176,827,64400,176,AD9544
9545,9,1311,319,1455,67300,340,AD9545
9546,7,1451,292,1052,72900,265,AD9546
9547,3,1979,432,1756,71400,382,AD9547
9548,4,2773,530,1374,103800,505,AD9548
9549,11,3511,636,1904,113900,617,AD9549
9550,1,2892,521,1580,164500,484,AD9550
9551,41,1175,208,774,109400,222,AD9551
9552,21,1294,222,684,103100,221,AD9552
9553,52,2692,481,1518,94200,447,AD9553
9554,42,3157,637,2268,70400,620,AD9554
9555,50,2256,449,1469,84600,435,AD9555
9556,40,1731,311,810,107600,266,AD9556
9557,49,4717,1119,3589,72800,1017,AD9557
9558,48,2083,444,1462,69100,479,AD9558
9559,51,2235,412,1268,74600,402,AD9559
9560,43,3075,498,1368,130100,487,AD9560
9561,2,2521,484,1307,86900,456,AD9561
9562,46,1605,282,866,110200,284,AD9562
9563,26,874,203,572,71000,190,AD9563
9564,20,3455,729,2014,83500,659,AD9564
9565,17,2608,428,1530,102100,435,AD9565
9566,36,3946,978,2814,87300,953,AD9566
9567,19,1722,316,904,66100,315,AD9567
9568,23,1900,401,1009,75000,385,AD9568
9569,38,1457,372,1000,69200,346,AD9569
9570,35,5009,826,2497,146300,805,AD9570
9571,10,1830,431,1304,68900,415,AD9571
9572,16,638,18,380,87500,132,AD9572
9573,27,704,176,520,101300,154,AD9573
9574,39,3874,676,2441,88600,707,AD9574
9575,31,3249,613,1569,88000,595,AD9575
9576,29,3564,716,2603,67500,696,AD9576
9577,22,2236,438,1361,125000,393,AD9577
9578,37,1410,229,590,141400,205,AD9578
9579,28,2159,416,1283,83000,378,AD9579
9580,34,8606,1678,5303,79700,1644,AD9580
9581,32,1684,341,1052,95800,312,AD9581
9582,47,2109,477,1108,89600,466,AD9582
9583,44,1275,255,620,118300,240,AD9583
9584,30,1936,384,1158,83200,367,AD9584
9585,18,3474,927,2149,85300,821,AD9585
9586,45,3641,897,1737,130600,788,AD9586
9587,33,3952,984,2024,121600,1026,AD9587
9588,24,1245,231,956,108000,219,AD9588
9589,15,6146,1017,2821,127600,987,AD9589
9590,14,2934,511,1227,117200,501,AD9590
9591,13,1170,178,566,125300,181,AD9591
9592,25,1318,202,618,117800,197,AD9592
9593,5,3136,466,1631,101400,484,AD9593
9594,12,786,116,368,138200,109,AD9594
9595,6,6111,1171,2950,98800,1104,AD9595
9596,8,3369,532,1770,126200,574,AD9596
9597,9,4379,753,2055,133500,716,AD9597
9598,7,3170,572,1524,95300,565,AD9598
9599,3,2361,512,1684,75600,511,AD9599
9600,4,2162,433,1048,81800,451,AD9600
9601,11,1834,421,1405,72400,407,AD9601
9602,1,2919,719,1956,88500,679,AD9602
9603,41,1015,356,875,67000,313,AD9603
9604,21,985,309,621,60900,250,AD9604
9605,52,6911,1341,3967,95200,1297,AD9605
9606,42,2042,378,953,87800,356,AD9606
9607,50,3693,771,2102,75000,742,AD9607
9608,40,3346,739,2151,68300,713,AD9608
9609,49,4927,1042,4205,79800,1009,AD9609
9610,48,1572,456,1697,63200,429,AD9610
9611,51,1313,324,1350,57600,343,AD9611
9612,43,2414,594,2487,62700,582,AD9612
9613,2,749,222,1277,60900,224,AD9613
9614,46,2266,693,3200,60400,664,AD9614
9615,26,1548,319,1227,73300,309,AD9615
9616,20,1721,381,1708,57100,373,AD9616
9617,17,2855,598,1658,81100,586,AD9617
9618,36,1260,268,576,101500,263,AD9618
9619,19,2972,635,1940,72300,590,AD9619
9620,23,1613,203,673,212200,213,AD9620
9621,38,1401,13,967,89400,257,AD9621
9622,35,993,186,556,103600,175,AD9622
9623,10,576,13,478,59600,112,AD9623
9624,16,1542,341,1283,55900,341,AD9624
9625,27,969,206,732,57600,175,AD9625
9626,39,695,188,810,56300,190,AD9626
9627,31,1656,328,1110,59900,332,AD9627
9628,29,2447,465,1313,93800,352,AD9628
9629,22,605,159,416,87500,83,AD9629
9630,37,1923,341,806,97600,349,AD9630
9631,28,1750,371,847,77400,354,AD9631
9632,34,1937,389,1002,96200,373,AD9632
9633,32,2216,458,1135,97500,424,AD9633
9634,47,2603,507,1491,123400,473,AD9634
9635,44,3301,678,994,97200,306,AD9635
9636,30,1118,270,560,112500,244,AD9636
9637,18,1541,313,880,117700,272,AD9637
9638,45,1689,378,1057,156300,267,AD9638
9639,33,1116,222,801,97200,207,AD9639
9640,24,3425,611,1588,147800,459,AD9640
9641,15,1795,362,1642,86300,340,AD9641
9642,14,1520,335,882,100000,306,AD9642
9643,13,1506,380,1096,78500,352,AD9643
9644,25,2609,645,1796,82000,629,AD9644
9645,5,2036,401,1343,88600,414,AD9645
9646,12,4176,779,2092,104200,741,AD9646
9647,6,2893,481,1198,140600,466,AD9647
9648,8,1944,283,814,165500,276,AD9648
9649,9,97,20,91,55000,22,AD9649
9650,7,3736,761,1942,120200,730,AD9650
9651,3,1385,288,775,140600,255,AD9651
9652,4,886,173,595,150000,161,AD9652
9653,11,1841,354,1019,67500,356,AD9653
9654,1,320,73,222,87500,78,AD9654
9655,41,1787,364,1548,49500,362,AD9655
9656,7,2380,489,1581,61300,505,AD9656
9657,3,2363,449,1168,75700,410,AD9657
9658,4,2455,508,1344,69400,492,AD9658
9659,11,164,30,104,87500,32,AD9659
9660,1,2918,576,1182,44000,440,AD9660
9661,41,2124,432,829,57500,313,AD9661
9662,21,1091,208,660,34600,188,AD9662
9663,52,2843,564,892,69100,386,AD9663
9664,42,1367,284,429,47500,181,AD9664
9665,50,1355,262,434,56100,178,AD9665
9666,40,2820,515,976,52600,403,AD9666
9667,49,9047,1831,4276,47900,1622,AD9667
9668,48,1250,272,721,95700,234,AD9668
9669,51,1963,434,682,97800,273,AD9669
9670,43,3325,660,750,114800,286,AD9670
9671,2,991,277,419,82500,170,AD9671
9672,46,1736,352,330,160700,123,AD9672
9673,26,1631,335,285,130000,128,AD9673
9674,20,2199,453,899,107800,347,AD9674
9675,17,3301,779,1085,159300,448,AD9675
9676,36,3934,697,901,242700,345,AD9676
9677,19,5919,1278,265,221400,112,AD9677
9678,23,1795,416,483,169800,208,AD9678
9679,38,2474,625,338,195500,141,AD9679
9680,35,3769,908,1160,188900,453,AD9680
9681,10,1907,544,575,162500,234,AD9681
9682,16,2284,622,342,87500,137,AD9682
9683,27,1847,439,238,137500,98,AD9683
9684,39,7744,1573,483,231800,224,AD9684
9685,31,4203,816,2900,159900,827,AD9685
9686,29,5015,1013,3251,152900,940,AD9686
9687,22,4195,706,2200,177800,647,AD9687
9688,37,1337,253,838,165400,247,AD9688
9689,28,4089,735,2927,142500,713,AD9689
9690,34,4964,1056,2773,148100,1036,AD9690
9691,32,4131,886,2002,157500,815,AD9691
9692,47,3252,630,2010,158100,641,AD9692
9693,44,7884,2011,4907,160300,1919,AD9693
9694,30,6568,1603,6012,156100,1565,AD9694
9695,18,2591,739,3243,108500,702,AD9695
9696,45,3149,833,3456,127600,788,AD9696
9697,33,2534,592,2448,130500,603,AD9697
9698,24,9899,2617,11272,118500,2528,AD9698
9699,15,3260,821,3130,119200,793,AD9699
9700,14,1827,408,1507,129000,410,AD9700
9701,13,2697,690,2220,135200,665,AD9701
9702,25,2486,560,2443,130400,557,AD9702
9703,5,256,66,214,137500,60,AD9703
9704,12,309,121,315,112500,80,AD9704
9705,6,3174,506,1466,248100,535,AD9705
9706,8,3745,767,1762,214200,748,AD9706
9707,9,4261,840,2013,221000,801,AD9707
9708,7,2351,459,1169,169600,439,AD9708
9709,3,1926,556,1717,123200,535,AD9709
9710,4,913,265,508,147500,251,AD9710
9711,11,2878,592,1444,192300,564,AD9711
9712,1,2497,520,1275,193100,508,AD9712
9713,41,9371,1980,4259,189700,1882,AD9713
9714,21,3071,544,1477,222500,560,AD9714
9715,52,5745,1017,2780,202300,996,AD9715
9716,42,5561,1292,3523,168300,1253,AD9716
9717,50,10613,2485,7249,168900,2375,AD9717
9718,40,1049,235,705,150000,208,AD9718
9719,49,424,65,266,293800,64,AD9719
9720,48,2392,721,3074,136900,718,AD9720
9721,51,1680,285,1103,253800,275,AD9721
9722,43,833,130,405,322900,127,AD9722
9723,2,2608,458,1531,253500,457,AD9723
9724,46,1445,268,1017,211000,284,AD9724
9725,26,827,178,703,175700,144,AD9725
9726,20,2528,554,2332,177000,492,AD9726
9727,17,1304,278,887,206300,227,AD9727
9728,36,2511,465,1551,231900,450,AD9728
9729,19,2606,424,1361,245100,426,AD9729
9730,23,2164,410,1309,185300,426,AD9730
9731,38,3841,620,1799,245300,611,AD9731
9732,35,1984,379,1078,229900,359,AD9732
9733,10,2837,522,1454,221000,458,AD9733
9734,16,3921,654,1895,238700,641,AD9734
9735,27,1819,283,919,222500,295,AD9735
9736,39,1141,257,671,155700,195,AD9736
9737,31,2294,478,1306,227200,430,AD9737
9738,29,1608,503,2031,121000,498,AD9738
9739,22,1851,418,1678,135300,390,AD9739
9740,37,1740,399,1563,132400,389,AD9740
9741,28,2628,444,1372,175000,432,AD9741
9742,34,5915,1000,2975,255200,975,AD9742
9743,32,1575,230,751,286500,219,AD9743
9744,47,2191,358,1150,227500,330,AD9744
9745,44,19234,4492,12153,152800,4372,AD9745
9746,30,641,129,458,252600,142,AD9746
9747,18,1437,298,836,165500,257,AD9747
9748,45,6758,1241,3918,201700,1100,AD9748
9749,33,4712,1098,5982,135700,1105,AD9749
9750,24,512,144,767,72900,149,AD9750
9751,15,1907,323,681,244900,270,AD9751
9752,14,3562,530,1607,283100,505,AD9752
9753,13,5892,837,2327,291800,812,AD9753
9754,25,737,140,362,270000,138,AD9754
9755,5,3905,583,1528,336600,586,AD9755
9756,12,4037,586,1596,390100,557,AD9756
9757,6,1835,468,1867,129800,461,AD9757
9758,8,1636,380,1468,114700,339,AD9758
9759,9,1045,311,1245,112500,273,AD9759
9760,7,2685,621,2474,134100,573,AD9760
9761,3,1006,228,738,210700,193,AD9761
9762,4,2952,565,1264,274600,517,AD9762
9763,11,3184,520,1121,377000,493,AD9763
9764,1,1973,343,970,279100,349,AD9764
9765,41,2150,479,1052,288400,428,AD9765
9766,21,1335,290,717,230600,243,AD9766
9767,52,1580,287,465,405800,208,AD9767
9768,42,2740,615,2630,102700,564,AD9768
9769,50,1054,269,1219,76600,273,AD9769
9770,40,2927,637,2546,114300,618,AD9770
9771,49,622,194,902,109100,196,AD9771
9772,48,2288,529,1449,190600,410,AD9772
9773,51,2095,536,1858,92400,457,AD9773
9774,43,4776,1082,4601,100500,1066,AD9774
9775,2,146,41,164,206300,40,AD9775
9776,46,1642,418,1534,125500,388,AD9776
9777,26,1691,308,792,164600,262,AD9777
9778,62,1720,473,1427,76200,291,AD9778
9779,41,1476,352,1156,137900,358,AD9779
9780,21,1484,414,1200,95800,351,AD9780
9781,52,2504,550,1810,113700,547,AD9781
9782,42,1868,443,1323,163200,436,AD9782
9783,50,2198,507,1971,100000,502,AD9783
9784,40,3738,710,2337,135000,664,AD9784
9785,49,1057,249,288,146900,130,AD9785
9786,48,372,68,479,200000,67,AD9786
9787,51,3077,628,1479,114600,536,AD9787
9788,43,1916,386,1019,87500,314,AD9788
9789,2,768,162,264,250000,118,AD9789
9790,46,1078,261,382,210000,171,AD9790
9791,26,958,245,590,362500,189,AD9791
9792,20,726,274,411,450000,214,AD9792
9793,17,10053,1768,3083,387500,1621,AD9793
9794,36,1746,363,886,378800,364,AD9794
9795,19,2321,358,803,426000,341,AD9795
9796,23,3165,533,1312,357400,434,AD9796
9797,38,2830,458,898,500001,370,AD9797
9798,35,3944,738,1374,394400,598,AD9798
9799,10,5468,834,1782,398800,712,AD9799
9800,16,5323,887,1670,468000,740,AD9800
9801,27,2124,449,643,369100,341,AD9801
9802,39,2722,584,628,487100,384,AD9802
9803,31,2144,538,749,364000,419,AD9803
9804,29,2190,419,490,465800,300,AD9804
9805,22,3494,635,693,452800,415,AD9805
9806,37,2616,483,582,500001,313,AD9806
9807,28,1736,250,497,407800,170,AD9807
9808,34,2201,353,622,386500,295,AD9808
9809,32,3152,504,793,469900,426,AD9809
9810,47,3553,530,1108,417100,441,AD9810
9811,44,4911,693,1480,500000,606,AD9811
9812,30,3153,409,569,500001,271,AD9812
9813,18,3455,683,1704,225700,663,AD9813
9814,45,3735,808,1873,253800,757,AD9814
9815,33,2351,19,1063,278000,428,AD9815
9816,24,3044,661,1229,268000,618,AD9816
9817,15,869,173,406,253800,165,AD9817
9818,14,974,190,403,236500,181,AD9818
9819,13,1001,191,425,241700,184,AD9819
9820,25,1811,401,948,249300,375,AD9820
9821,5,1431,300,657,240100,293,AD9821
9822,12,867,199,391,234600,187,AD9822
9823,6,1410,303,578,235400,285,AD9823
9824,8,728,161,313,254500,142,AD9824
9825,9,1292,271,504,258300,230,AD9825
9826,7,724,167,325,247900,155,AD9826
9827,3,2371,324,944,240200,332,AD9827
9828,4,2584,599,790,286400,444,AD9828
9829,11,541,157,240,290000,145,AD9829
9830,1,1220,267,488,243800,265,AD9830
9831,41,817,194,391,279200,193,AD9831
9832,21,3983,852,1582,313900,778,AD9832
9833,52,1740,342,638,319800,329,AD9833
9834,42,1076,193,406,311100,180,AD9834
9835,50,1049,198,428,287500,183,AD9835
9836,40,877,175,349,339100,168,AD9836
9837,49,1834,554,971,217300,514,AD9837
9838,48,3412,827,1574,217100,759,AD9838
9839,51,2755,597,1519,234600,554,AD9839
9840,43,1619,352,831,226400,344,AD9840
9841,2,1242,340,834,243800,362,AD9841
9842,46,1629,423,804,236500,386,AD9842
9843,26,2461,649,1234,225000,601,AD9843
9844,20,2249,412,944,260300,429,AD9844
9845,17,2689,510,1023,301000,459,AD9845
9846,36,1431,18,704,289300,393,AD9846
9847,19,2034,335,966,291300,322,AD9847
9848,23,2605,410,1110,329500,406,AD9848
9849,38,5039,833,1678,339100,710,AD9849
9850,35,626,164,337,225000,150,AD9850
9851,10,656,200,248,500000,173,AD9851
9852,16,1671,469,760,178100,375,AD9852
9853,27,1822,505,932,179500,496,AD9853
9854,39,2700,937,1042,150000,744,AD9854
9855,31,784,112,262,500001,114,AD9855
9856,29,4910,871,3438,450000,904,AD9856
9857,22,6332,991,2668,347700,955,AD9857
9858,37,3030,413,1027,500001,363,AD9858
9859,28,1616,400,688,278800,384,AD9859
9860,34,1044,285,762,195300,301,AD9860
9861,32,3634,1011,1985,156300,917,AD9861
9862,47,1409,307,633,191200,290,AD9862
9863,44,2381,701,1264,218000,659,AD9863
9864,30,891,203,525,186300,212,AD9864
9865,18,3852,733,1661,221300,696,AD9865
9866,45,5665,1281,3612,142100,1191,AD9866
9867,33,2748,502,1491,185000,535,AD9867
9868,24,2902,761,2258,128900,719,AD9868
9869,15,2958,691,1616,191800,666,AD9869
9870,14,2876,802,2487,112800,795,AD9870
9871,13,2190,586,1570,122300,510,AD9871
9872,25,2437,438,1430,169100,444,AD9872
9873,5,3723,789,2563,133100,747,AD9873
9874,12,2248,466,1644,131200,453,AD9874
9875,6,2938,576,1516,162400,568,AD9875
9876,8,1771,398,1037,161800,388,AD9876
9877,9,3138,717,1890,140400,642,AD9877
9878,7,238,10,191,125000,67,AD9878
9879,3,338,109,231,108300,100,AD9879
9880,4,32,8,27,150000,10,AD9880
9881,11,32627,6445,28566,118800,6082,AD9881
9882,1,8581,1957,6071,162200,1889,AD9882
9883,41,6912,1513,3794,168300,1455,AD9883
9884,21,2493,407,1296,190000,418,AD9884
9885,52,3877,914,2274,194800,858,AD9885
9886,42,6601,1395,3562,174800,1299,AD9886
9887,50,144,54,89,162500,48,AD9887
9888,40,935,224,315,146900,207,AD9888
9889,49,1108,269,524,154600,274,AD9889
9890,48,1128,207,450,154600,197,AD9890
9891,51,1219,288,847,183300,283,AD9891
9892,43,1398,388,1112,140200,406,AD9892
9893,2,3217,742,1670,163100,671,AD9893
9894,46,2278,477,1219,154000,453,AD9894
9895,26,1739,318,744,156100,312,AD9895
9896,20,2308,425,1272,134200,406,AD9896
9897,17,969,160,482,218100,180,AD9897
9898,36,1446,306,678,153000,295,AD9898
9899,19,526,152,245,142500,130,AD9899
9900,23,531,112,139,325000,80,AD9900
9901,38,3870,795,2088,152700,774,AD9901
9902,35,2831,502,1462,158300,503,AD9902
9903,10,1170,303,766,136200,302,AD9903
9904,16,4518,704,1776,281100,669,AD9904
9905,27,1267,319,545,206800,297,AD9905
9906,39,3030,589,1373,155200,582,AD9906
9907,31,4609,1005,2293,194500,960,AD9907
9908,29,4312,993,2317,153200,934,AD9908
9909,22,2063,486,1045,153200,460,AD9909
9910,37,1797,395,1162,137500,407,AD9910
9911,28,4927,1005,2756,162900,998,AD9911
9912,34,58,18,48,166700,22,AD9912
9913,32,3075,754,1635,139800,723,AD9913
9914,47,3690,809,1922,139800,736,AD9914
9915,44,4187,684,1827,210400,605,AD9915
9916,30,1922,344,1051,183300,342,AD9916
9917,18,4741,956,2043,183600,856,AD9917
9918,45,2155,339,956,174700,365,AD9918
9919,33,2463,421,1235,161500,465,AD9919
9920,24,851,118,370,209300,123,AD9920
9921,15,3193,468,1303,202600,426,AD9921
9922,14,2922,417,1221,238700,442,AD9922
9923,13,2483,528,1478,164400,492,AD9923
9924,25,3997,762,2074,138100,703,AD9924
9925,5,2710,498,1439,175200,484,AD9925
9926,12,6778,947,2768,258900,1014,AD9926
9927,6,3883,740,1641,187300,676,AD9927
9928,8,2577,458,1172,175500,447,AD9928
9929,9,3023,659,1789,126000,657,AD9929
9930,7,1607,356,834,177900,352,AD9930
9931,3,3541,499,1577,269900,459,AD9931
9932,4,1789,434,1113,139700,398,AD9932
9933,11,1701,427,1021,142100,399,AD9933
9934,1,1633,316,944,158700,300,AD9934
9935,41,1748,284,783,194400,303,AD9935
9936,21,1051,263,455,130200,248,AD9936
9937,52,3548,880,1476,163400,699,AD9937
9938,42,1273,210,555,269300,181,AD9938
9939,50,213,36,91,187500,33,AD9939
9940,40,106,18,40,275000,25,AD9940
9941,49,7065,1259,3864,148600,1221,AD9941
9942,48,778,137,406,121300,136,AD9942
9943,51,350,10,225,216700,72,AD9943
9944,43,4459,944,1812,106700,888,AD9944
9945,2,2840,491,1586,130400,466,AD9945
9946,46,1066,191,403,240800,163,AD9946
9947,26,1868,291,764,195100,284,AD9947
9948,41,3735,557,1504,243100,521,AD9948
9949,21,2017,370,949,228600,342,AD9949
9950,52,1408,273,520,242500,212,AD9950
9951,42,1020,169,504,287500,164,AD9951
9952,50,4867,1015,1725,267600,1015,AD9952
9953,40,3494,549,1673,185200,541,AD9953
9954,49,1808,400,968,175000,370,AD9954
9955,48,2716,546,898,201200,500,AD9955
9956,51,407,68,175,216700,61,AD9956
9957,43,4270,654,1624,331300,598,AD9957
9958,2,2024,340,844,361100,309,AD9958
9959,46,831,122,272,304800,109,AD9959
9960,26,1066,190,416,304000,174,AD9960
9961,20,1821,344,349,398800,179,AD9961
9962,17,2048,316,780,339200,267,AD9962
9963,36,3440,574,1538,325900,537,AD9963
9964,19,1938,301,823,280800,285,AD9964
9965,23,1227,236,548,336700,207,AD9965
9966,38,2278,397,765,348200,322,AD9966
9967,35,2542,466,1099,248500,420,AD9967
9968,10,2487,516,980,187500,503,AD9968
9969,16,928,195,413,196900,184,AD9969
9970,27,1977,393,741,247600,339,AD9970
9971,39,3049,12,1287,276500,439,AD9971
9972,31,2191,415,959,214500,361,AD9972
9973,29,1297,337,610,184400,312,AD9973
9974,22,1741,289,564,248400,231,AD9974
9975,37,2101,390,2171,159700,360,AD9975
9976,28,2517,483,1324,189400,464,AD9976
9977,34,1036,202,589,303300,194,AD9977
9978,32,1898,359,973,256600,340,AD9978
9979,47,1735,331,785,275800,309,AD9979
9980,44,742,142,343,98400,119,AD9980
9981,30,509,103,139,152800,73,AD9981
9982,18,678,137,336,142500,103,AD9982
9983,45,1743,366,655,146900,264,AD9983
9984,33,1705,321,708,300000,253,AD9984
9985,24,2088,379,721,245000,293,AD9985
9986,15,2083,506,926,225000,487,AD9986
9987,14,1239,262,539,195800,246,AD9987
9988,13,2723,637,1549,183100,556,AD9988
9989,25,3753,752,1454,185700,668,AD9989
9990,5,6828,1319,3002,143400,1318,AD9990
9991,12,1878,345,892,143100,299,AD9991
9992,6,1110,216,602,144400,209,AD9992
9993,8,1000,197,508,138800,190,AD9993
9994,9,838,161,388,163500,142,AD9994
9995,7,3063,497,1168,185100,507,AD9995
9996,3,3138,524,1275,164500,511,AD9996
9997,4,4839,832,1977,155900,762,AD9997
9998,11,2767,423,1143,170200,382,AD9998
9999,1,2870,526,1307,201700,451,AD9999
10000,41,439,84,246,162500,80,AD10000
10001,21,1839,275,752,209600,270,AD10001
10002,52,1813,311,827,182100,287,AD10002
10003,42,2374,372,884,206400,333,AD10003
10004,50,1875,307,806,195200,283,AD10004
10005,40,1651,279,633,194800,261,AD10005
10006,49,1999,287,585,361900,246,AD10006
10007,48,1887,303,775,187200,283,AD10007
10008,51,1405,269,660,156800,228,AD10008
10009,43,1131,193,520,180400,178,AD10009
10010,2,1085,227,629,171500,214,AD10010
10011,46,1431,254,681,170400,221,AD10011
10012,26,680,143,354,161500,140,AD10012
10013,20,2323,397,963,162700,379,AD10013
10014,17,811,161,352,140300,121,AD10014
10015,36,3415,562,1208,185900,479,AD10015
10016,19,906,144,376,188200,141,AD10016
10017,23,2112,360,782,175000,344,AD10017
10018,38,4194,673,1355,226100,566,AD10018
10019,35,2802,447,955,213300,418,AD10019
10020,10,1528,351,729,138800,319,AD10020
10021,16,1006,187,462,152000,185,AD10021
10022,27,999,189,411,151800,176,AD10022
10023,39,1039,182,554,128300,184,AD10023
10024,31,3883,763,1816,144400,682,AD10024
10025,29,983,163,399,145100,161,AD10025
10026,22,1265,224,573,162500,205,AD10026
10027,37,2099,433,929,113800,423,AD10027
10028,28,1188,227,471,125700,219,AD10028
