sanction,owner_id,LoanId
Yes,FW10483,10583
Yes,FW10484,10584
No,FW10485,10585
Yes,FW10486,10586
Yes,FW10487,10587
Yes,FW10488,10588
Yes,FW10489,10589
No,FW10490,10590
No,FW10491,10591
No,FW10492,10592
No,FW10493,10593
Yes,FW10494,10594
Yes,FW10495,10595
No,FW10496,10596
No,FW10497,10597
Yes,FW10498,10598
No,FW10499,10599
Yes,FW10500,10600
Yes,FW10501,10601
Yes,FW10502,10602
Yes,FW10503,10603
No,FW10504,10604
No,FW10505,10605
No,FW10506,10606
No,FW10507,10607
No,FW10508,10608
Yes,FW10509,10609
No,FW10510,10610
Yes,FW10511,10611
No,FW10512,10612
Yes,FW10513,10613
Yes,FW10514,10614
Yes,FW10515,10615
No,FW10516,10616
Yes,FW10517,10617
Yes,FW10518,10618
Yes,FW10519,10619
No,FW10520,10620
Yes,FW10521,10621
No,FW10522,10622
No,FW10523,10623
Yes,FW10524,10624
No,FW10525,10625
Yes,FW10526,10626
No,FW10527,10627
No,FW10528,10628
Yes,FW10529,10629
No,FW10530,10630
Yes,FW10531,10631
No,FW10532,10632
No,FW10533,10633
Yes,FW10534,10634
No,FW10535,10635
No,FW10536,10636
Yes,FW10537,10637
No,FW10538,10638
Yes,FW10539,10639
No,FW10540,10640
Yes,FW10541,10641
Yes,FW10542,10642
Yes,FW10543,10643
Yes,FW10544,10644
No,FW10545,10645
No,FW10546,10646
No,FW10547,10647
Yes,FW10548,10648
No,FW10549,10649
Yes,FW10550,10650
Yes,FW10551,10651
No,FW10552,10652
No,FW10553,10653
Yes,FW10554,10654
No,FW10555,10655
Yes,FW10556,10656
Yes,FW10557,10657
Yes,FW10558,10658
Yes,FW10559,10659
No,FW10560,10660
No,FW10561,10661
No,FW10562,10662
Yes,FW10563,10663
Yes,FW10564,10664
No,FW10565,10665
Yes,FW10566,10666
No,FW10567,10667
No,FW10568,10668
Yes,FW10569,10669
Yes,FW10570,10670
Yes,FW10571,10671
No,FW10572,10672
Yes,FW10573,10673
Yes,FW10574,10674
Yes,FW10575,10675
No,FW10576,10676
Yes,FW10577,10677
Yes,FW10578,10678
Yes,FW10579,10679
Yes,FW10580,10680
Yes,FW10581,10681
Yes,FW10582,10682
Yes,FW10583,10683
Yes,FW10584,10684
Yes,FW10585,10685
No,FW10586,10686
No,FW10587,10687
Yes,FW10588,10688
No,FW10589,10689
No,FW10590,10690
No,FW10591,10691
Yes,FW10592,10692
Yes,FW10593,10693
No,FW10594,10694
No,FW10595,10695
No,FW10596,10696
No,FW10597,10697
Yes,FW10598,10698
No,FW10599,10699
Yes,FW10600,10700
No,FW10601,10701
No,FW10602,10702
No,FW10603,10703
Yes,FW10604,10704
No,FW10605,10705
Yes,FW10606,10706
No,FW10607,10707
No,FW10608,10708
No,FW10609,10709
No,FW10610,10710
Yes,FW10611,10711
Yes,FW10612,10712
No,FW10613,10713
Yes,FW10614,10714
Yes,FW10615,10715
No,FW10616,10716
No,FW10617,10717
No,FW10618,10718
Yes,FW10619,10719
Yes,FW10620,10720
No,FW10621,10721
No,FW10622,10722
Yes,FW10623,10723
Yes,FW10624,10724
Yes,FW10625,10725
Yes,FW10626,10726
Yes,FW10627,10727
No,FW10628,10728
Yes,FW10629,10729
Yes,FW10630,10730
No,FW10631,10731
Yes,FW10632,10732
No,FW10633,10733
Yes,FW10634,10734
No,FW10635,10735
Yes,FW10636,10736
Yes,FW10637,10737
Yes,FW10638,10738
Yes,FW10639,10739
No,FW10640,10740
Yes,FW10641,10741
No,FW10642,10742
Yes,FW10643,10743
Yes,FW10644,10744
No,FW10645,10745
No,FW10646,10746
No,FW10647,10747
Yes,FW10648,10748
Yes,FW10649,10749
No,FW10650,10750
No,FW10651,10751
Yes,FW10652,10752
No,FW10653,10753
Yes,FW10654,10754
Yes,FW10655,10755
No,FW10656,10756
Yes,FW10657,10757
No,FW10658,10758
No,FW10659,10759
No,FW10660,10760
No,FW10661,10761
No,FW10662,10762
No,FW10663,10763
Yes,FW10664,10764
No,FW10665,10765
Yes,FW10666,10766
Yes,FW10667,10767
No,FW10668,10768
Yes,FW10669,10769
Yes,FW10670,10770
Yes,FW10671,10771
Yes,FW10672,10772
No,FW10673,10773
Yes,FW10674,10774
No,FW10675,10775
No,FW10676,10776
Yes,FW10677,10777
Yes,FW10678,10778
Yes,FW10679,10779
Yes,FW10680,10780
No,FW10681,10781
Yes,FW10682,10782
Yes,FW10683,10783
No,FW10684,10784
Yes,FW10685,10785
Yes,FW10686,10786
Yes,FW10687,10787
No,FW10688,10788
Yes,FW10689,10789
Yes,FW10690,10790
No,FW10691,10791
Yes,FW10692,10792
Yes,FW10693,10793
Yes,FW10694,10794
Yes,FW10695,10795
Yes,FW10696,10796
No,FW10697,10797
Yes,FW10698,10798
Yes,FW10699,10799
No,FW10700,10800
No,FW10701,10801
Yes,FW10702,10802
Yes,FW10703,10803
No,FW10704,10804
No,FW10705,10805
No,FW10706,10806
Yes,FW10707,10807
Yes,FW10708,10808
No,FW10709,10809
No,FW10710,10810
Yes,FW10711,10811
No,FW10712,10812
No,FW10713,10813
No,FW10714,10814
Yes,FW10715,10815
Yes,FW10716,10816
Yes,FW10717,10817
No,FW10718,10818
Yes,FW10719,10819
Yes,FW10720,10820
Yes,FW10721,10821
No,FW10722,10822
Yes,FW10723,10823
Yes,FW10724,10824
Yes,FW10725,10825
No,FW10726,10826
No,FW10727,10827
No,FW10728,10828
Yes,FW10729,10829
No,FW10730,10830
Yes,FW10731,10831
No,FW10732,10832
No,FW10733,10833
No,FW10734,10834
No,FW10735,10835
No,FW10736,10836
No,FW10737,10837
No,FW10738,10838
Yes,FW10739,10839
Yes,FW10740,10840
No,FW10741,10841
No,FW10742,10842
Yes,FW10743,10843
Yes,FW10744,10844
Yes,FW10745,10845
Yes,FW10746,10846
No,FW10747,10847
No,FW10748,10848
Yes,FW10749,10849
No,FW10750,10850
No,FW10751,10851
Yes,FW10752,10852
No,FW10753,10853
No,FW10754,10854
Yes,FW10755,10855
No,FW10756,10856
No,FW10757,10857
No,FW10758,10858
Yes,FW10759,10859
No,FW10760,10860
Yes,FW10761,10861
Yes,FW10762,10862
No,FW10763,10863
No,FW10764,10864
Yes,FW10765,10865
Yes,FW10766,10866
Yes,FW10767,10867
No,FW10768,10868
Yes,FW10769,10869
No,FW10770,10870
Yes,FW10771,10871
No,FW10772,10872
No,FW10773,10873
Yes,FW10774,10874
Yes,FW10775,10875
No,FW10776,10876
No,FW10777,10877
Yes,FW10778,10878
No,FW10779,10879
Yes,FW10780,10880
Yes,FW10781,10881
Yes,FW10782,10882
Yes,FW10783,10883
No,FW10784,10884
Yes,FW10785,10885
Yes,FW10786,10886
No,FW10787,10887
Yes,FW10788,10888
No,FW10789,10889
No,FW10790,10890
Yes,FW10791,10891
No,FW10792,10892
Yes,FW10793,10893
No,FW10794,10894
No,FW10795,10895
Yes,FW10796,10896
No,FW10797,10897
No,FW10798,10898
No,FW10799,10899
No,FW10800,10900
Yes,FW10801,10901
No,FW10802,10902
No,FW10803,10903
Yes,FW10804,10904
Yes,FW10805,10905
Yes,FW10806,10906
Yes,FW10807,10907
No,FW10808,10908
No,FW10809,10909
No,FW10810,10910
No,FW10811,10911
Yes,FW10812,10912
No,FW10813,10913
Yes,FW10814,10914
Yes,FW10815,10915
Yes,FW10816,10916
No,FW10817,10917
Yes,FW10818,10918
No,FW10819,10919
No,FW10820,10920
Yes,FW10821,10921
Yes,FW10822,10922
Yes,FW10823,10923
Yes,FW10824,10924
No,FW10825,10925
Yes,FW10826,10926
No,FW10827,10927
No,FW10828,10928
Yes,FW10829,10929
Yes,FW10830,10930
Yes,FW10831,10931
Yes,FW10832,10932
No,FW10833,10933
No,FW10834,10934
No,FW10835,10935
Yes,FW10836,10936
Yes,FW10837,10937
No,FW10838,10938
No,FW10839,10939
No,FW10840,10940
No,FW10841,10941
Yes,FW10842,10942
No,FW10843,10943
No,FW10844,10944
Yes,FW10845,10945
No,FW10846,10946
Yes,FW10847,10947
Yes,FW10848,10948
Yes,FW10849,10949
Yes,FW10850,10950
No,FW10851,10951
Yes,FW10852,10952
No,FW10853,10953
No,FW10854,10954
Yes,FW10855,10955
No,FW10856,10956
Yes,FW10857,10957
No,FW10858,10958
Yes,FW10859,10959
Yes,FW10860,10960
No,FW10861,10961
No,FW10862,10962
No,FW10863,10963
Yes,FW10864,10964
Yes,FW10865,10965
Yes,FW10866,10966
Yes,FW10867,10967
Yes,FW10868,10968
No,FW10869,10969
No,FW10870,10970
Yes,FW10871,10971
Yes,FW10872,10972
Yes,FW10873,10973
No,FW10874,10974
No,FW10875,10975
No,FW10876,10976
Yes,FW10877,10977
Yes,FW10878,10978
Yes,FW10879,10979
No,FW10880,10980
Yes,FW10881,10981
Yes,FW10882,10982
Yes,FW10883,10983
No,FW10884,10984
No,FW10885,10985
No,FW10886,10986
Yes,FW10887,10987
Yes,FW10888,10988
Yes,FW10889,10989
No,FW10890,10990
No,FW10891,10991
Yes,FW10892,10992
No,FW10893,10993
No,FW10894,10994
No,FW10895,10995
No,FW10896,10996
No,FW10897,10997
Yes,FW10898,10998
No,FW10899,10999
Yes,FW10900,11000
No,FW10901,11001
No,FW10902,11002
No,FW10903,11003
No,FW10904,11004
Yes,FW10905,11005
Yes,FW10906,11006
Yes,FW10907,11007
No,FW10908,11008
No,FW10909,11009
Yes,FW10910,11010
Yes,FW10911,11011
No,FW10912,11012
No,FW10913,11013
Yes,FW10914,11014
Yes,FW10915,11015
No,FW10916,11016
Yes,FW10917,11017
Yes,FW10918,11018
Yes,FW10919,11019
No,FW10920,11020
No,FW10921,11021
Yes,FW10922,11022
No,FW10923,11023
Yes,FW10924,11024
No,FW10925,11025
Yes,FW10926,11026
No,FW10927,11027
Yes,FW10928,11028
No,FW10929,11029
Yes,FW10930,11030
No,FW10931,11031
Yes,FW10932,11032
No,FW10933,11033
Yes,FW10934,11034
Yes,FW10935,11035
Yes,FW10936,11036
No,FW10937,11037
Yes,FW10938,11038
Yes,FW10939,11039
No,FW10940,11040
No,FW10941,11041
No,FW10942,11042
Yes,FW10943,11043
No,FW10944,11044
Yes,FW10945,11045
Yes,FW10946,11046
No,FW10947,11047
No,FW10948,11048
Yes,FW10949,11049
No,FW10950,11050
No,FW10951,11051
No,FW10952,11052
No,FW10953,11053
Yes,FW10954,11054
No,FW10955,11055
Yes,FW10956,11056
Yes,FW10957,11057
Yes,FW10958,11058
Yes,FW10959,11059
No,FW10960,11060
Yes,FW10961,11061
Yes,FW10962,11062
Yes,FW10963,11063
Yes,FW10964,11064
Yes,FW10965,11065
Yes,FW10966,11066
No,FW10967,11067
No,FW10968,11068
No,FW10969,11069
No,FW10970,11070
Yes,FW10971,11071
No,FW10972,11072
No,FW10973,11073
No,FW10974,11074
No,FW10975,11075
No,FW10976,11076
Yes,FW10977,11077
No,FW10978,11078
No,FW10979,11079
No,FW10980,11080
No,FW10981,11081
No,FW10982,11082
Yes,FW10983,11083
Yes,FW10984,11084
Yes,FW10985,11085
No,FW10986,11086
Yes,FW10987,11087
Yes,FW10988,11088
Yes,FW10989,11089
No,FW10990,11090
No,FW10991,11091
Yes,FW10992,11092
No,FW10993,11093
Yes,FW10994,11094
No,FW10995,11095
Yes,FW10996,11096
No,FW10997,11097
Yes,FW10998,11098
No,FW10999,11099
Yes,FW11000,11100
Yes,FW11001,11101
Yes,FW11002,11102
Yes,FW11003,11103
No,FW11004,11104
Yes,FW11005,11105
Yes,FW11006,11106
No,FW11007,11107
No,FW11008,11108
Yes,FW11009,11109
Yes,FW11010,11110
Yes,FW11011,11111
Yes,FW11012,11112
Yes,FW11013,11113
No,FW11014,11114
Yes,FW11015,11115
Yes,FW11016,11116
Yes,FW11017,11117
Yes,FW11018,11118
No,FW11019,11119
No,FW11020,11120
No,FW11021,11121
Yes,FW11022,11122
Yes,FW11023,11123
No,FW11024,11124
Yes,FW11025,11125
No,FW11026,11126
No,FW11027,11127
Yes,FW11028,11128
Yes,FW11029,11129
No,FW11030,11130
No,FW11031,11131
No,FW11032,11132
No,FW11033,11133
No,FW11034,11134
Yes,FW11035,11135
No,FW11036,11136
Yes,FW11037,11137
Yes,FW11038,11138
Yes,FW11039,11139
No,FW11040,11140
Yes,FW11041,11141
No,FW11042,11142
Yes,FW11043,11143
Yes,FW11044,11144
Yes,FW11045,11145
Yes,FW11046,11146
No,FW11047,11147
Yes,FW11048,11148
Yes,FW11049,11149
No,FW11050,11150
Yes,FW11051,11151
No,FW11052,11152
Yes,FW11053,11153
No,FW11054,11154
Yes,FW11055,11155
Yes,FW11056,11156
Yes,FW11057,11157
No,FW11058,11158
Yes,FW11059,11159
No,FW11060,11160
Yes,FW11061,11161
Yes,FW11062,11162
Yes,FW11063,11163
Yes,FW11064,11164
Yes,FW11065,11165
No,FW11066,11166
No,FW11067,11167
Yes,FW11068,11168
Yes,FW11069,11169
No,FW11070,11170
No,FW11071,11171
Yes,FW11072,11172
Yes,FW11073,11173
Yes,FW11074,11174
No,FW11075,11175
Yes,FW11076,11176
No,FW11077,11177
No,FW11078,11178
Yes,FW11079,11179
No,FW11080,11180
No,FW11081,11181
Yes,FW11082,11182
No,FW11083,11183
No,FW11084,11184
No,FW11085,11185
Yes,FW11086,11186
No,FW11087,11187
Yes,FW11088,11188
Yes,FW11089,11189
No,FW11090,11190
No,FW11091,11191
Yes,FW11092,11192
Yes,FW11093,11193
No,FW11094,11194
No,FW11095,11195
Yes,FW11096,11196
No,FW11097,11197
Yes,FW11098,11198
No,FW11099,11199
No,FW11100,11200
No,FW11101,11201
Yes,FW11102,11202
No,FW11103,11203
Yes,FW11104,11204
Yes,FW11105,11205
Yes,FW11106,11206
No,FW11107,11207
Yes,FW11108,11208
Yes,FW11109,11209
No,FW11110,11210
No,FW11111,11211
No,FW11112,11212
Yes,FW11113,11213
Yes,FW11114,11214
Yes,FW11115,11215
Yes,FW11116,11216
No,FW11117,11217
Yes,FW11118,11218
Yes,FW11119,11219
No,FW11120,11220
Yes,FW11121,11221
Yes,FW11122,11222
No,FW11123,11223
No,FW11124,11224
No,FW11125,11225
Yes,FW11126,11226
Yes,FW11127,11227
Yes,FW11128,11228
No,FW11129,11229
No,FW11130,11230
Yes,FW11131,11231
Yes,FW11132,11232
Yes,FW11133,11233
Yes,FW11134,11234
Yes,FW11135,11235
No,FW11136,11236
Yes,FW11137,11237
Yes,FW11138,11238
Yes,FW11139,11239
Yes,FW11140,11240
Yes,FW11141,11241
No,FW11142,11242
No,FW11143,11243
No,FW11144,11244
Yes,FW11145,11245
Yes,FW11146,11246
Yes,FW11147,11247
Yes,FW11148,11248
Yes,FW11149,11249
No,FW11150,11250
No,FW11151,11251
Yes,FW11152,11252
Yes,FW11153,11253
Yes,FW11154,11254
No,FW11155,11255
Yes,FW11156,11256
Yes,FW11157,11257
No,FW11158,11258
No,FW11159,11259
No,FW11160,11260
No,FW11161,11261
No,FW11162,11262
Yes,FW11163,11263
No,FW11164,11264
Yes,FW11165,11265
No,FW11166,11266
No,FW11167,11267
No,FW11168,11268
Yes,FW11169,11269
Yes,FW11170,11270
Yes,FW11171,11271
No,FW11172,11272
No,FW11173,11273
No,FW11174,11274
No,FW11175,11275
Yes,FW11176,11276
Yes,FW11177,11277
Yes,FW11178,11278
No,FW11179,11279
No,FW11180,11280
Yes,FW11181,11281
No,FW11182,11282
Yes,FW11183,11283
Yes,FW11184,11284
No,FW11185,11285
No,FW11186,11286
No,FW11187,11287
Yes,FW11188,11288
Yes,FW11189,11289
Yes,FW11190,11290
Yes,FW11191,11291
Yes,FW11192,11292
Yes,FW11193,11293
Yes,FW11194,11294
No,FW11195,11295
No,FW11196,11296
Yes,FW11197,11297
Yes,FW11198,11298
Yes,FW11199,11299
Yes,FW11200,11300
Yes,FW11201,11301
Yes,FW11202,11302
Yes,FW11203,11303
No,FW11204,11304
No,FW11205,11305
Yes,FW11206,11306
Yes,FW11207,11307
No,FW11208,11308
No,FW11209,11309
Yes,FW11210,11310
No,FW11211,11311
No,FW11212,11312
No,FW11213,11313
Yes,FW11214,11314
No,FW11215,11315
Yes,FW11216,11316
Yes,FW11217,11317
Yes,FW11218,11318
Yes,FW11219,11319
No,FW11220,11320
Yes,FW11221,11321
No,FW11222,11322
Yes,FW11223,11323
Yes,FW11224,11324
No,FW11225,11325
Yes,FW11226,11326
Yes,FW11227,11327
No,FW11228,11328
Yes,FW11229,11329
Yes,FW11230,11330
Yes,FW11231,11331
No,FW11232,11332
No,FW11233,11333
No,FW11234,11334
No,FW11235,11335
No,FW11236,11336
No,FW11237,11337
Yes,FW11238,11338
No,FW11239,11339
Yes,FW11240,11340
No,FW11241,11341
Yes,FW11242,11342
Yes,FW11243,11343
No,FW11244,11344
Yes,FW11245,11345
Yes,FW11246,11346
Yes,FW11247,11347
Yes,FW11248,11348
Yes,FW11249,11349
Yes,FW11250,11350
No,FW11251,11351
No,FW11252,11352
No,FW11253,11353
Yes,FW11254,11354
No,FW11255,11355
Yes,FW11256,11356
Yes,FW11257,11357
Yes,FW11258,11358
Yes,FW11259,11359
No,FW11260,11360
No,FW11261,11361
Yes,FW11262,11362
Yes,FW11263,11363
No,FW11264,11364
Yes,FW11265,11365
No,FW11266,11366
No,FW11267,11367
Yes,FW11268,11368
Yes,FW11269,11369
No,FW11270,11370
Yes,FW11271,11371
No,FW11272,11372
No,FW11273,11373
No,FW11274,11374
No,FW11275,11375
No,FW11276,11376
No,FW11277,11377
No,FW11278,11378
Yes,FW11279,11379
Yes,FW11280,11380
No,FW11281,11381
Yes,FW11282,11382
No,FW11283,11383
No,FW11284,11384
No,FW11285,11385
Yes,FW11286,11386
Yes,FW11287,11387
Yes,FW11288,11388
Yes,FW11289,11389
Yes,FW11290,11390
Yes,FW11291,11391
No,FW11292,11392
No,FW11293,11393
Yes,FW11294,11394
Yes,FW11295,11395
No,FW11296,11396
Yes,FW11297,11397
Yes,FW11298,11398
No,FW11299,11399
Yes,FW11300,11400
No,FW11301,11401
Yes,FW11302,11402
No,FW11303,11403
Yes,FW11304,11404
No,FW11305,11405
Yes,FW11306,11406
No,FW11307,11407
No,FW11308,11408
No,FW11309,11409
Yes,FW11310,11410
Yes,FW11311,11411
Yes,FW11312,11412
Yes,FW11313,11413
No,FW11314,11414
Yes,FW11315,11415
Yes,FW11316,11416
Yes,FW11317,11417
No,FW11318,11418
No,FW11319,11419
No,FW11320,11420
No,FW11321,11421
Yes,FW11322,11422
No,FW11323,11423
Yes,FW11324,11424
Yes,FW11325,11425
Yes,FW11326,11426
Yes,FW11327,11427
Yes,FW11328,11428
No,FW11329,11429
Yes,FW11330,11430
No,FW11331,11431
No,FW11332,11432
Yes,FW11333,11433
Yes,FW11334,11434
Yes,FW11335,11435
No,FW11336,11436
No,FW11337,11437
No,FW11338,11438
No,FW11339,11439
Yes,FW11340,11440
Yes,FW11341,11441
Yes,FW11342,11442
Yes,FW11343,11443
Yes,FW11344,11444
No,FW11345,11445
Yes,FW11346,11446
Yes,FW11347,11447
No,FW11348,11448
Yes,FW11349,11449
Yes,FW11350,11450
Yes,FW11351,11451
Yes,FW11352,11452
No,FW11353,11453
Yes,FW11354,11454
No,FW11355,11455
No,FW11356,11456
No,FW11357,11457
Yes,FW11358,11458
No,FW11359,11459
Yes,FW11360,11460
No,FW11361,11461
No,FW11362,11462
Yes,FW11363,11463
No,FW11364,11464
Yes,FW11365,11465
No,FW11366,11466
Yes,FW11367,11467
No,FW11368,11468
Yes,FW11369,11469
No,FW11370,11470
Yes,FW11371,11471
Yes,FW11372,11472
Yes,FW11373,11473
Yes,FW11374,11474
No,FW11375,11475
Yes,FW11376,11476
Yes,FW11377,11477
Yes,FW11378,11478
Yes,FW11379,11479
No,FW11380,11480
Yes,FW11381,11481
No,FW11382,11482
Yes,FW11383,11483
No,FW11384,11484
Yes,FW11385,11485
Yes,FW11386,11486
Yes,FW11387,11487
Yes,FW11388,11488
Yes,FW11389,11489
No,FW11390,11490
No,FW11391,11491
Yes,FW11392,11492
Yes,FW11393,11493
Yes,FW11394,11494
Yes,FW11395,11495
Yes,FW11396,11496
Yes,FW11397,11497
No,FW11398,11498
No,FW11399,11499
Yes,FW11400,11500
Yes,FW11401,11501
No,FW11402,11502
Yes,FW11403,11503
No,FW11404,11504
No,FW11405,11505
Yes,FW11406,11506
Yes,FW11407,11507
Yes,FW11408,11508
Yes,FW11409,11509
Yes,FW11410,11510
Yes,FW11411,11511
Yes,FW11412,11512
Yes,FW11413,11513
No,FW11414,11514
No,FW11415,11515
Yes,FW11416,11516
Yes,FW11417,11517
No,FW11418,11518
No,FW11419,11519
Yes,FW11420,11520
No,FW11421,11521
Yes,FW11422,11522
Yes,FW11423,11523
Yes,FW11424,11524
Yes,FW11425,11525
Yes,FW11426,11526
No,FW11427,11527
Yes,FW11428,11528
Yes,FW11429,11529
Yes,FW11430,11530
No,FW11431,11531
Yes,FW11432,11532
Yes,FW11433,11533
No,FW11434,11534
No,FW11435,11535
No,FW11436,11536
Yes,FW11437,11537
Yes,FW11438,11538
Yes,FW11439,11539
No,FW11440,11540
No,FW11441,11541
Yes,FW11442,11542
Yes,FW11443,11543
Yes,FW11444,11544
Yes,FW11445,11545
No,FW11446,11546
Yes,FW11447,11547
No,FW11448,11548
No,FW11449,11549
Yes,FW11450,11550
No,FW11451,11551
Yes,FW11452,11552
Yes,FW11453,11553
No,FW11454,11554
No,FW11455,11555
No,FW11456,11556
Yes,FW11457,11557
No,FW11458,11558
Yes,FW11459,11559
Yes,FW11460,11560
Yes,FW11461,11561
No,FW11462,11562
Yes,FW11463,11563
No,FW11464,11564
Yes,FW11465,11565
Yes,FW11466,11566
Yes,FW11467,11567
Yes,FW11468,11568
No,FW11469,11569
Yes,FW11470,11570
Yes,FW11471,11571
No,FW11472,11572
No,FW11473,11573
Yes,FW11474,11574
Yes,FW11475,11575
No,FW11476,11576
No,FW11477,11577
Yes,FW11478,11578
No,FW11479,11579
Yes,FW11480,11580
No,FW11481,11581
No,FW11482,11582
No,FW11483,11583
Yes,FW11484,11584
No,FW11485,11585
No,FW11486,11586
No,FW11487,11587
Yes,FW11488,11588
Yes,FW11489,11589
No,FW11490,11590
No,FW11491,11591
No,FW11492,11592
No,FW11493,11593
No,FW11494,11594
Yes,FW11495,11595
Yes,FW11496,11596
No,FW11497,11597
No,FW11498,11598
No,FW11499,11599
No,FW11500,11600
Yes,FW11501,11601
No,FW11502,11602
Yes,FW11503,11603
Yes,FW11504,11604
No,FW11505,11605
No,FW11506,11606
Yes,FW11507,11607
No,FW11508,11608
Yes,FW11509,11609
Yes,FW11510,11610
Yes,FW11511,11611
No,FW11512,11612
Yes,FW11513,11613
Yes,FW11514,11614
No,FW11515,11615
Yes,FW11516,11616
Yes,FW11517,11617
No,FW11518,11618
Yes,FW11519,11619
Yes,FW11520,11620
Yes,FW11521,11621
Yes,FW11522,11622
Yes,FW11523,11623
No,FW11524,11624
No,FW11525,11625
Yes,FW11526,11626
No,FW11527,11627
Yes,FW11528,11628
No,FW11529,11629
Yes,FW11530,11630
Yes,FW11531,11631
Yes,FW11532,11632
No,FW11533,11633
No,FW11534,11634
No,FW11535,11635
Yes,FW11536,11636
No,FW11537,11637
Yes,FW11538,11638
Yes,FW11539,11639
Yes,FW11540,11640
No,FW11541,11641
No,FW11542,11642
No,FW11543,11643
No,FW11544,11644
Yes,FW11545,11645
No,FW11546,11646
Yes,FW11547,11647
Yes,FW11548,11648
Yes,FW11549,11649
No,FW11550,11650
No,FW11551,11651
Yes,FW11552,11652
Yes,FW11553,11653
Yes,FW11554,11654
No,FW11555,11655
Yes,FW11556,11656
Yes,FW11557,11657
Yes,FW11558,11658
Yes,FW11559,11659
No,FW11560,11660
No,FW11561,11661
Yes,FW11562,11662
Yes,FW11563,11663
No,FW11564,11664
No,FW11565,11665
No,FW11566,11666
No,FW11567,11667
Yes,FW11568,11668
No,FW11569,11669
Yes,FW11570,11670
No,FW11571,11671
Yes,FW11572,11672
No,FW11573,11673
No,FW11574,11674
Yes,FW11575,11675
No,FW11576,11676
No,FW11577,11677
Yes,FW11578,11678
Yes,FW11579,11679
Yes,FW11580,11680
Yes,FW11581,11681
No,FW11582,11682
Yes,FW11583,11683
No,FW11584,11684
No,FW11585,11685
No,FW11586,11686
Yes,FW11587,11687
Yes,FW11588,11688
Yes,FW11589,11689
Yes,FW11590,11690
No,FW11591,11691
No,FW11592,11692
No,FW11593,11693
No,FW11594,11694
No,FW11595,11695
Yes,FW11596,11696
No,FW11597,11697
Yes,FW11598,11698
Yes,FW11599,11699
No,FW11600,11700
No,FW11601,11701
No,FW11602,11702
Yes,FW11603,11703
Yes,FW11604,11704
No,FW11605,11705
No,FW11606,11706
No,FW11607,11707
No,FW11608,11708
No,FW11609,11709
No,FW11610,11710
Yes,FW11611,11711
No,FW11612,11712
Yes,FW11613,11713
Yes,FW11614,11714
No,FW11615,11715
Yes,FW11616,11716
Yes,FW11617,11717
Yes,FW11618,11718
No,FW11619,11719
Yes,FW11620,11720
No,FW11621,11721
No,FW11622,11722
No,FW11623,11723
Yes,FW11624,11724
Yes,FW11625,11725
No,FW11626,11726
Yes,FW11627,11727
No,FW11628,11728
Yes,FW11629,11729
No,FW11630,11730
No,FW11631,11731
No,FW11632,11732
No,FW11633,11733
Yes,FW11634,11734
Yes,FW11635,11735
Yes,FW11636,11736
Yes,FW11637,11737
Yes,FW11638,11738
No,FW11639,11739
No,FW11640,11740
Yes,FW11641,11741
No,FW11642,11742
No,FW11643,11743
No,FW11644,11744
Yes,FW11645,11745
Yes,FW11646,11746
No,FW11647,11747
Yes,FW11648,11748
Yes,FW11649,11749
No,FW11650,11750
No,FW11651,11751
No,FW11652,11752
No,FW11653,11753
Yes,FW11654,11754
Yes,FW11655,11755
No,FW11656,11756
Yes,FW11657,11757
Yes,FW11658,11758
No,FW11659,11759
No,FW11660,11760
No,FW11661,11761
Yes,FW11662,11762
Yes,FW11663,11763
Yes,FW11664,11764
No,FW11665,11765
Yes,FW11666,11766
Yes,FW11667,11767
No,FW11668,11768
Yes,FW11669,11769
No,FW11670,11770
No,FW11671,11771
Yes,FW11672,11772
No,FW11673,11773
Yes,FW11674,11774
No,FW11675,11775
Yes,FW11676,11776
Yes,FW11677,11777
Yes,FW11678,11778
Yes,FW11679,11779
No,FW11680,11780
No,FW11681,11781
Yes,FW11682,11782
Yes,FW11683,11783
Yes,FW11684,11784
Yes,FW11685,11785
No,FW11686,11786
No,FW11687,11787
Yes,FW11688,11788
Yes,FW11689,11789
Yes,FW11690,11790
Yes,FW11691,11791
No,FW11692,11792
Yes,FW11693,11793
No,FW11694,11794
No,FW11695,11795
Yes,FW11696,11796
No,FW11697,11797
No,FW11698,11798
Yes,FW11699,11799
No,FW11700,11800
Yes,FW11701,11801
No,FW11702,11802
No,FW11703,11803
No,FW11704,11804
Yes,FW11705,11805
Yes,FW11706,11806
Yes,FW11707,11807
Yes,FW11708,11808
No,FW11709,11809
Yes,FW11710,11810
Yes,FW11711,11811
Yes,FW11712,11812
No,FW11713,11813
Yes,FW11714,11814
Yes,FW11715,11815
No,FW11716,11816
Yes,FW11717,11817
Yes,FW11718,11818
Yes,FW11719,11819
Yes,FW11720,11820
No,FW11721,11821
Yes,FW11722,11822
