housing_id,owner_id
13836,FW13836
13837,FW13837
13838,FW13838
13839,FW13839
13840,FW13840
13841,FW13841
13842,FW13842
13843,FW13843
13844,FW13844
13845,FW13845
13846,FW13846
13847,FW13847
13848,FW13848
13849,FW13849
13850,FW13850
13851,FW13851
13852,FW13852
13853,FW13853
13854,FW13854
13855,FW13855
13856,FW13856
13857,FW13857
13858,FW13858
13859,FW13859
13860,FW13860
13861,FW13861
13862,FW13862
13863,FW13863
13864,FW13864
13865,FW13865
13866,FW13866
13867,FW13867
13868,FW13868
13869,FW13869
13870,FW13870
13871,FW13871
13872,FW13872
13873,FW13873
13874,FW13874
13875,FW13875
13876,FW13876
13877,FW13877
13878,FW13878
13879,FW13879
13880,FW13880
13881,FW13881
13882,FW13882
13883,FW13883
13884,FW13884
13885,FW13885
13886,FW13886
13887,FW13887
13888,FW13888
13889,FW13889
13890,FW13890
13891,FW13891
13892,FW13892
13893,FW13893
13894,FW13894
13895,FW13895
13896,FW13896
13897,FW13897
13898,FW13898
13899,FW13899
13900,FW13900
13901,FW13901
13902,FW13902
13903,FW13903
13904,FW13904
13905,FW13905
13906,FW13906
13907,FW13907
13908,FW13908
13909,FW13909
13910,FW13910
13911,FW13911
13912,FW13912
13913,FW13913
13914,FW13914
13915,FW13915
13916,FW13916
13917,FW13917
13918,FW13918
13919,FW13919
13920,FW13920
13921,FW13921
13922,FW13922
13923,FW13923
13924,FW13924
13925,FW13925
13926,FW13926
13927,FW13927
13928,FW13928
13929,FW13929
13930,FW13930
13931,FW13931
13932,FW13932
13933,FW13933
13934,FW13934
13935,FW13935
13936,FW13936
13937,FW13937
13938,FW13938
13939,FW13939
13940,FW13940
13941,FW13941
13942,FW13942
13943,FW13943
13944,FW13944
13945,FW13945
13946,FW13946
13947,FW13947
13948,FW13948
13949,FW13949
13950,FW13950
13951,FW13951
13952,FW13952
13953,FW13953
13954,FW13954
13955,FW13955
13956,FW13956
13957,FW13957
13958,FW13958
13959,FW13959
13960,FW13960
13961,FW13961
13962,FW13962
13963,FW13963
13964,FW13964
13965,FW13965
13966,FW13966
13967,FW13967
13968,FW13968
13969,FW13969
13970,FW13970
13971,FW13971
13972,FW13972
13973,FW13973
13974,FW13974
13975,FW13975
13976,FW13976
13977,FW13977
13978,FW13978
13979,FW13979
13980,FW13980
13981,FW13981
13982,FW13982
13983,FW13983
13984,FW13984
13985,FW13985
13986,FW13986
13987,FW13987
13988,FW13988
13989,FW13989
13990,FW13990
13991,FW13991
13992,FW13992
13993,FW13993
13994,FW13994
13995,FW13995
13996,FW13996
13997,FW13997
13998,FW13998
13999,FW13999
14000,FW14000
14001,FW14001
14002,FW14002
14003,FW14003
14004,FW14004
14005,FW14005
14006,FW14006
14007,FW14007
14008,FW14008
14009,FW14009
14010,FW14010
14011,FW14011
14012,FW14012
14013,FW14013
14014,FW14014
14015,FW14015
14016,FW14016
14017,FW14017
14018,FW14018
14019,FW14019
14020,FW14020
14021,FW14021
14022,FW14022
14023,FW14023
14024,FW14024
14025,FW14025
14026,FW14026
14027,FW14027
14028,FW14028
14029,FW14029
14030,FW14030
14031,FW14031
14032,FW14032
14033,FW14033
14034,FW14034
14035,FW14035
14036,FW14036
14037,FW14037
14038,FW14038
14039,FW14039
14040,FW14040
14041,FW14041
14042,FW14042
14043,FW14043
14044,FW14044
14045,FW14045
14046,FW14046
14047,FW14047
14048,FW14048
14049,FW14049
14050,FW14050
14051,FW14051
14052,FW14052
14053,FW14053
14054,FW14054
14055,FW14055
14056,FW14056
14057,FW14057
14058,FW14058
14059,FW14059
14060,FW14060
14061,FW14061
14062,FW14062
14063,FW14063
14064,FW14064
14065,FW14065
14066,FW14066
14067,FW14067
14068,FW14068
14069,FW14069
14070,FW14070
14071,FW14071
14072,FW14072
14073,FW14073
14074,FW14074
14075,FW14075
14076,FW14076
14077,FW14077
14078,FW14078
14079,FW14079
14080,FW14080
14081,FW14081
14082,FW14082
14083,FW14083
14084,FW14084
14085,FW14085
14086,FW14086
14087,FW14087
14088,FW14088
14089,FW14089
14090,FW14090
14091,FW14091
14092,FW14092
14093,FW14093
14094,FW14094
14095,FW14095
14096,FW14096
14097,FW14097
14098,FW14098
14099,FW14099
14100,FW14100
14101,FW14101
14102,FW14102
14103,FW14103
14104,FW14104
14105,FW14105
14106,FW14106
14107,FW14107
14108,FW14108
14109,FW14109
14110,FW14110
14111,FW14111
14112,FW14112
14113,FW14113
14114,FW14114
14115,FW14115
14116,FW14116
14117,FW14117
14118,FW14118
14119,FW14119
14120,FW14120
14121,FW14121
14122,FW14122
14123,FW14123
14124,FW14124
14125,FW14125
14126,FW14126
14127,FW14127
14128,FW14128
14129,FW14129
14130,FW14130
14131,FW14131
14132,FW14132
14133,FW14133
14134,FW14134
14135,FW14135
14136,FW14136
14137,FW14137
14138,FW14138
14139,FW14139
14140,FW14140
14141,FW14141
14142,FW14142
14143,FW14143
14144,FW14144
14145,FW14145
14146,FW14146
14147,FW14147
14148,FW14148
14149,FW14149
14150,FW14150
14151,FW14151
14152,FW14152
14153,FW14153
14154,FW14154
14155,FW14155
14156,FW14156
14157,FW14157
14158,FW14158
14159,FW14159
14160,FW14160
14161,FW14161
14162,FW14162
14163,FW14163
14164,FW14164
14165,FW14165
14166,FW14166
14167,FW14167
14168,FW14168
14169,FW14169
14170,FW14170
14171,FW14171
14172,FW14172
14173,FW14173
14174,FW14174
14175,FW14175
14176,FW14176
14177,FW14177
14178,FW14178
14179,FW14179
14180,FW14180
14181,FW14181
14182,FW14182
14183,FW14183
14184,FW14184
14185,FW14185
14186,FW14186
14187,FW14187
14188,FW14188
14189,FW14189
14190,FW14190
14191,FW14191
14192,FW14192
14193,FW14193
14194,FW14194
14195,FW14195
14196,FW14196
14197,FW14197
14198,FW14198
14199,FW14199
14200,FW14200
14201,FW14201
14202,FW14202
14203,FW14203
14204,FW14204
14205,FW14205
14206,FW14206
14207,FW14207
14208,FW14208
14209,FW14209
14210,FW14210
14211,FW14211
14212,FW14212
14213,FW14213
14214,FW14214
14215,FW14215
14216,FW14216
14217,FW14217
14218,FW14218
14219,FW14219
14220,FW14220
14221,FW14221
14222,FW14222
14223,FW14223
14224,FW14224
14225,FW14225
14226,FW14226
14227,FW14227
14228,FW14228
14229,FW14229
14230,FW14230
14231,FW14231
14232,FW14232
14233,FW14233
14234,FW14234
14235,FW14235
14236,FW14236
14237,FW14237
14238,FW14238
14239,FW14239
14240,FW14240
14241,FW14241
14242,FW14242
14243,FW14243
14244,FW14244
14245,FW14245
14246,FW14246
14247,FW14247
14248,FW14248
14249,FW14249
14250,FW14250
14251,FW14251
14252,FW14252
14253,FW14253
14254,FW14254
14255,FW14255
14256,FW14256
14257,FW14257
14258,FW14258
14259,FW14259
14260,FW14260
14261,FW14261
14262,FW14262
14263,FW14263
14264,FW14264
14265,FW14265
14266,FW14266
14267,FW14267
14268,FW14268
14269,FW14269
14270,FW14270
14271,FW14271
14272,FW14272
14273,FW14273
14274,FW14274
14275,FW14275
14276,FW14276
14277,FW14277
14278,FW14278
14279,FW14279
14280,FW14280
14281,FW14281
14282,FW14282
14283,FW14283
14284,FW14284
14285,FW14285
14286,FW14286
14287,FW14287
14288,FW14288
14289,FW14289
14290,FW14290
14291,FW14291
14292,FW14292
14293,FW14293
14294,FW14294
14295,FW14295
14296,FW14296
14297,FW14297
14298,FW14298
14299,FW14299
14300,FW14300
14301,FW14301
14302,FW14302
14303,FW14303
14304,FW14304
14305,FW14305
14306,FW14306
14307,FW14307
14308,FW14308
14309,FW14309
14310,FW14310
14311,FW14311
14312,FW14312
14313,FW14313
14314,FW14314
14315,FW14315
14316,FW14316
14317,FW14317
14318,FW14318
14319,FW14319
14320,FW14320
14321,FW14321
14322,FW14322
14323,FW14323
14324,FW14324
14325,FW14325
14326,FW14326
14327,FW14327
14328,FW14328
14329,FW14329
14330,FW14330
14331,FW14331
14332,FW14332
14333,FW14333
14334,FW14334
14335,FW14335
14336,FW14336
14337,FW14337
14338,FW14338
14339,FW14339
14340,FW14340
14341,FW14341
14342,FW14342
14343,FW14343
14344,FW14344
14345,FW14345
14346,FW14346
14347,FW14347
14348,FW14348
14349,FW14349
14350,FW14350
14351,FW14351
14352,FW14352
14353,FW14353
14354,FW14354
14355,FW14355
14356,FW14356
14357,FW14357
14358,FW14358
14359,FW14359
14360,FW14360
14361,FW14361
14362,FW14362
14363,FW14363
14364,FW14364
14365,FW14365
14366,FW14366
14367,FW14367
14368,FW14368
14369,FW14369
14370,FW14370
14371,FW14371
14372,FW14372
14373,FW14373
14374,FW14374
14375,FW14375
14376,FW14376
14377,FW14377
14378,FW14378
14379,FW14379
14380,FW14380
14381,FW14381
14382,FW14382
14383,FW14383
14384,FW14384
14385,FW14385
14386,FW14386
14387,FW14387
14388,FW14388
14389,FW14389
14390,FW14390
14391,FW14391
14392,FW14392
14393,FW14393
14394,FW14394
14395,FW14395
14396,FW14396
14397,FW14397
14398,FW14398
14399,FW14399
14400,FW14400
14401,FW14401
14402,FW14402
14403,FW14403
14404,FW14404
14405,FW14405
14406,FW14406
14407,FW14407
14408,FW14408
14409,FW14409
14410,FW14410
14411,FW14411
14412,FW14412
14413,FW14413
14414,FW14414
14415,FW14415
14416,FW14416
14417,FW14417
14418,FW14418
14419,FW14419
14420,FW14420
14421,FW14421
14422,FW14422
14423,FW14423
14424,FW14424
14425,FW14425
14426,FW14426
14427,FW14427
14428,FW14428
14429,FW14429
14430,FW14430
14431,FW14431
14432,FW14432
14433,FW14433
14434,FW14434
14435,FW14435
14436,FW14436
14437,FW14437
14438,FW14438
14439,FW14439
14440,FW14440
14441,FW14441
14442,FW14442
14443,FW14443
14444,FW14444
14445,FW14445
14446,FW14446
14447,FW14447
14448,FW14448
14449,FW14449
14450,FW14450
14451,FW14451
14452,FW14452
14453,FW14453
14454,FW14454
14455,FW14455
14456,FW14456
14457,FW14457
14458,FW14458
14459,FW14459
14460,FW14460
14461,FW14461
14462,FW14462
14463,FW14463
14464,FW14464
14465,FW14465
14466,FW14466
14467,FW14467
14468,FW14468
14469,FW14469
14470,FW14470
14471,FW14471
14472,FW14472
14473,FW14473
14474,FW14474
14475,FW14475
14476,FW14476
14477,FW14477
14478,FW14478
14479,FW14479
14480,FW14480
14481,FW14481
14482,FW14482
14483,FW14483
14484,FW14484
14485,FW14485
14486,FW14486
14487,FW14487
14488,FW14488
14489,FW14489
14490,FW14490
14491,FW14491
14492,FW14492
14493,FW14493
14494,FW14494
14495,FW14495
14496,FW14496
14497,FW14497
14498,FW14498
14499,FW14499
14500,FW14500
14501,FW14501
14502,FW14502
14503,FW14503
14504,FW14504
14505,FW14505
14506,FW14506
14507,FW14507
14508,FW14508
14509,FW14509
14510,FW14510
14511,FW14511
14512,FW14512
14513,FW14513
14514,FW14514
14515,FW14515
14516,FW14516
14517,FW14517
14518,FW14518
14519,FW14519
14520,FW14520
14521,FW14521
14522,FW14522
14523,FW14523
14524,FW14524
14525,FW14525
14526,FW14526
14527,FW14527
14528,FW14528
14529,FW14529
14530,FW14530
14531,FW14531
14532,FW14532
14533,FW14533
14534,FW14534
14535,FW14535
14536,FW14536
14537,FW14537
14538,FW14538
14539,FW14539
14540,FW14540
14541,FW14541
14542,FW14542
14543,FW14543
14544,FW14544
14545,FW14545
14546,FW14546
14547,FW14547
14548,FW14548
14549,FW14549
14550,FW14550
14551,FW14551
14552,FW14552
14553,FW14553
14554,FW14554
14555,FW14555
14556,FW14556
14557,FW14557
14558,FW14558
14559,FW14559
14560,FW14560
14561,FW14561
14562,FW14562
14563,FW14563
14564,FW14564
14565,FW14565
14566,FW14566
14567,FW14567
14568,FW14568
14569,FW14569
14570,FW14570
14571,FW14571
14572,FW14572
14573,FW14573
14574,FW14574
14575,FW14575
14576,FW14576
14577,FW14577
14578,FW14578
14579,FW14579
14580,FW14580
14581,FW14581
14582,FW14582
14583,FW14583
14584,FW14584
14585,FW14585
14586,FW14586
14587,FW14587
14588,FW14588
14589,FW14589
14590,FW14590
14591,FW14591
14592,FW14592
14593,FW14593
14594,FW14594
14595,FW14595
14596,FW14596
14597,FW14597
14598,FW14598
14599,FW14599
14600,FW14600
14601,FW14601
14602,FW14602
14603,FW14603
14604,FW14604
14605,FW14605
14606,FW14606
14607,FW14607
14608,FW14608
14609,FW14609
14610,FW14610
14611,FW14611
14612,FW14612
14613,FW14613
14614,FW14614
14615,FW14615
14616,FW14616
14617,FW14617
14618,FW14618
14619,FW14619
14620,FW14620
14621,FW14621
14622,FW14622
14623,FW14623
14624,FW14624
14625,FW14625
14626,FW14626
14627,FW14627
14628,FW14628
14629,FW14629
14630,FW14630
14631,FW14631
14632,FW14632
14633,FW14633
14634,FW14634
14635,FW14635
14636,FW14636
14637,FW14637
14638,FW14638
14639,FW14639
14640,FW14640
14641,FW14641
14642,FW14642
14643,FW14643
14644,FW14644
14645,FW14645
14646,FW14646
14647,FW14647
14648,FW14648
14649,FW14649
14650,FW14650
14651,FW14651
14652,FW14652
14653,FW14653
14654,FW14654
14655,FW14655
14656,FW14656
14657,FW14657
14658,FW14658
14659,FW14659
14660,FW14660
14661,FW14661
14662,FW14662
14663,FW14663
14664,FW14664
14665,FW14665
14666,FW14666
14667,FW14667
14668,FW14668
14669,FW14669
14670,FW14670
14671,FW14671
14672,FW14672
14673,FW14673
14674,FW14674
14675,FW14675
14676,FW14676
14677,FW14677
14678,FW14678
14679,FW14679
14680,FW14680
14681,FW14681
14682,FW14682
14683,FW14683
14684,FW14684
14685,FW14685
14686,FW14686
14687,FW14687
14688,FW14688
14689,FW14689
14690,FW14690
14691,FW14691
14692,FW14692
14693,FW14693
14694,FW14694
14695,FW14695
14696,FW14696
14697,FW14697
14698,FW14698
14699,FW14699
14700,FW14700
14701,FW14701
14702,FW14702
14703,FW14703
14704,FW14704
14705,FW14705
14706,FW14706
14707,FW14707
14708,FW14708
14709,FW14709
14710,FW14710
14711,FW14711
14712,FW14712
14713,FW14713
14714,FW14714
14715,FW14715
14716,FW14716
14717,FW14717
14718,FW14718
14719,FW14719
14720,FW14720
14721,FW14721
14722,FW14722
14723,FW14723
14724,FW14724
14725,FW14725
14726,FW14726
14727,FW14727
14728,FW14728
14729,FW14729
14730,FW14730
14731,FW14731
14732,FW14732
14733,FW14733
14734,FW14734
14735,FW14735
14736,FW14736
14737,FW14737
14738,FW14738
14739,FW14739
14740,FW14740
14741,FW14741
14742,FW14742
14743,FW14743
14744,FW14744
14745,FW14745
14746,FW14746
14747,FW14747
14748,FW14748
14749,FW14749
14750,FW14750
14751,FW14751
14752,FW14752
14753,FW14753
14754,FW14754
14755,FW14755
14756,FW14756
14757,FW14757
14758,FW14758
14759,FW14759
14760,FW14760
14761,FW14761
14762,FW14762
14763,FW14763
14764,FW14764
14765,FW14765
14766,FW14766
14767,FW14767
14768,FW14768
14769,FW14769
14770,FW14770
14771,FW14771
14772,FW14772
14773,FW14773
14774,FW14774
14775,FW14775
14776,FW14776
14777,FW14777
14778,FW14778
14779,FW14779
14780,FW14780
14781,FW14781
14782,FW14782
14783,FW14783
14784,FW14784
14785,FW14785
14786,FW14786
14787,FW14787
14788,FW14788
14789,FW14789
14790,FW14790
14791,FW14791
14792,FW14792
14793,FW14793
14794,FW14794
14795,FW14795
14796,FW14796
14797,FW14797
14798,FW14798
14799,FW14799
14800,FW14800
14801,FW14801
14802,FW14802
14803,FW14803
14804,FW14804
14805,FW14805
14806,FW14806
14807,FW14807
14808,FW14808
14809,FW14809
14810,FW14810
14811,FW14811
14812,FW14812
14813,FW14813
14814,FW14814
14815,FW14815
14816,FW14816
14817,FW14817
14818,FW14818
14819,FW14819
14820,FW14820
14821,FW14821
14822,FW14822
14823,FW14823
14824,FW14824
14825,FW14825
14826,FW14826
14827,FW14827
14828,FW14828
14829,FW14829
14830,FW14830
14831,FW14831
14832,FW14832
14833,FW14833
14834,FW14834
14835,FW14835
14836,FW14836
14837,FW14837
14838,FW14838
14839,FW14839
14840,FW14840
14841,FW14841
14842,FW14842
14843,FW14843
14844,FW14844
14845,FW14845
14846,FW14846
14847,FW14847
14848,FW14848
14849,FW14849
14850,FW14850
14851,FW14851
14852,FW14852
14853,FW14853
14854,FW14854
14855,FW14855
14856,FW14856
14857,FW14857
14858,FW14858
14859,FW14859
14860,FW14860
14861,FW14861
14862,FW14862
14863,FW14863
14864,FW14864
14865,FW14865
14866,FW14866
14867,FW14867
14868,FW14868
14869,FW14869
14870,FW14870
14871,FW14871
14872,FW14872
14873,FW14873
14874,FW14874
14875,FW14875
14876,FW14876
14877,FW14877
14878,FW14878
14879,FW14879
14880,FW14880
14881,FW14881
14882,FW14882
14883,FW14883
14884,FW14884
14885,FW14885
14886,FW14886
14887,FW14887
14888,FW14888
14889,FW14889
14890,FW14890
14891,FW14891
14892,FW14892
14893,FW14893
14894,FW14894
14895,FW14895
14896,FW14896
14897,FW14897
14898,FW14898
14899,FW14899
14900,FW14900
14901,FW14901
14902,FW14902
14903,FW14903
14904,FW14904
14905,FW14905
14906,FW14906
14907,FW14907
14908,FW14908
14909,FW14909
14910,FW14910
14911,FW14911
14912,FW14912
14913,FW14913
14914,FW14914
14915,FW14915
14916,FW14916
14917,FW14917
14918,FW14918
14919,FW14919
14920,FW14920
14921,FW14921
14922,FW14922
14923,FW14923
14924,FW14924
14925,FW14925
14926,FW14926
14927,FW14927
14928,FW14928
14929,FW14929
14930,FW14930
14931,FW14931
14932,FW14932
14933,FW14933
14934,FW14934
14935,FW14935
14936,FW14936
14937,FW14937
14938,FW14938
14939,FW14939
14940,FW14940
14941,FW14941
14942,FW14942
14943,FW14943
14944,FW14944
14945,FW14945
14946,FW14946
14947,FW14947
14948,FW14948
14949,FW14949
14950,FW14950
14951,FW14951
14952,FW14952
14953,FW14953
14954,FW14954
14955,FW14955
14956,FW14956
14957,FW14957
14958,FW14958
14959,FW14959
14960,FW14960
14961,FW14961
14962,FW14962
14963,FW14963
14964,FW14964
14965,FW14965
14966,FW14966
14967,FW14967
14968,FW14968
14969,FW14969
14970,FW14970
14971,FW14971
14972,FW14972
14973,FW14973
14974,FW14974
14975,FW14975
14976,FW14976
14977,FW14977
14978,FW14978
14979,FW14979
14980,FW14980
14981,FW14981
14982,FW14982
14983,FW14983
14984,FW14984
14985,FW14985
14986,FW14986
14987,FW14987
14988,FW14988
14989,FW14989
14990,FW14990
14991,FW14991
14992,FW14992
14993,FW14993
14994,FW14994
14995,FW14995
14996,FW14996
14997,FW14997
14998,FW14998
14999,FW14999
15000,FW15000
15001,FW15001
15002,FW15002
15003,FW15003
15004,FW15004
15005,FW15005
15006,FW15006
15007,FW15007
15008,FW15008
15009,FW15009
15010,FW15010
15011,FW15011
15012,FW15012
15013,FW15013
15014,FW15014
15015,FW15015
15016,FW15016
15017,FW15017
15018,FW15018
15019,FW15019
15020,FW15020
15021,FW15021
15022,FW15022
15023,FW15023
15024,FW15024
15025,FW15025
15026,FW15026
15027,FW15027
15028,FW15028
15029,FW15029
15030,FW15030
15031,FW15031
15032,FW15032
15033,FW15033
15034,FW15034
15035,FW15035
15036,FW15036
15037,FW15037
15038,FW15038
15039,FW15039
15040,FW15040
15041,FW15041
15042,FW15042
15043,FW15043
15044,FW15044
15045,FW15045
15046,FW15046
15047,FW15047
15048,FW15048
15049,FW15049
15050,FW15050
15051,FW15051
15052,FW15052
15053,FW15053
15054,FW15054
15055,FW15055
15056,FW15056
15057,FW15057
15058,FW15058
15059,FW15059
15060,FW15060
15061,FW15061
15062,FW15062
15063,FW15063
15064,FW15064
15065,FW15065
15066,FW15066
15067,FW15067
15068,FW15068
15069,FW15069
15070,FW15070
15071,FW15071
15072,FW15072
15073,FW15073
15074,FW15074
15075,FW15075
15076,FW15076
15077,FW15077
15078,FW15078
15079,FW15079
15080,FW15080
15081,FW15081
15082,FW15082
15083,FW15083
15084,FW15084
15085,FW15085
15086,FW15086
15087,FW15087
