loan_id,loan_amount,month,year,day
11837,91453,February,2000,9
11838,79715,February,2015,9
11839,72181,February,2014,9
11840,62892,February,2013,9
11841,87984,February,2012,9
11842,75594,February,2011,9
11843,78519,February,2010,9
11844,71667,February,2009,9
11845,94076,February,2008,9
11846,75494,February,2007,9
11847,70785,February,2006,9
11848,77970,February,2005,9
11849,99708,February,2004,9
11850,92258,February,2003,9
11851,73649,February,2002,9
11852,79059,February,2001,9
11853,58423,February,2000,9
11854,78977,February,2015,9
11855,74158,February,2014,10
11856,99831,February,2013,10
11857,80873,February,2012,10
11858,76437,February,2011,10
11859,63405,February,2010,10
11860,91032,February,2009,10
11861,96954,February,2008,11
11862,50861,February,2007,11
11863,79407,February,2006,11
11864,53617,February,2005,11
11865,74193,February,2004,11
11866,90670,February,2003,11
11867,66960,February,2002,11
11868,84635,February,2001,11
11869,81347,February,2000,11
11870,56322,February,2015,11
11871,98822,February,2014,11
11872,77319,February,2013,11
11873,92563,February,2012,11
11874,84871,February,2011,11
11875,84118,February,2010,11
11876,87673,February,2009,11
11877,54675,February,2008,11
11878,78934,February,2007,11
11879,62535,February,2006,11
11880,97484,February,2005,11
11881,64738,February,2004,12
11882,50518,February,2003,12
11883,93771,February,2002,12
11884,93024,February,2001,12
11885,57956,February,2000,12
11886,71740,February,2015,12
11887,56870,February,2014,12
11888,81379,February,2013,12
11889,78786,February,2012,12
11890,64682,February,2011,12
11891,91114,February,2010,12
11892,85353,February,2009,12
11893,90667,February,2008,12
11894,55073,February,2007,12
11895,62876,February,2006,12
11896,54848,February,2005,12
11897,66588,February,2004,12
11898,66748,February,2003,12
11899,85494,February,2002,12
11900,93948,February,2006,12
11901,62199,February,2005,12
11902,97359,February,2004,12
11903,80547,February,2003,12
11904,78862,February,2002,12
11905,64608,February,2001,12
11906,89316,February,2000,12
11907,95120,February,2015,12
11908,77643,February,2014,12
11909,85526,February,2013,12
11910,58395,February,2012,12
11911,54773,February,2011,12
11912,94447,February,2010,12
11913,51769,February,2009,12
11914,68172,February,2008,12
11915,85012,February,2007,12
11916,94600,February,2006,12
11917,82287,February,2005,12
11918,87447,February,2004,12
11919,75609,February,2003,12
11920,67752,February,2002,12
11921,82674,February,2001,12
11922,80722,February,2000,12
11923,74194,February,2015,12
11924,64875,February,2014,12
11925,77318,February,2013,12
11926,59441,February,2012,12
11927,98795,February,2011,12
11928,67300,February,2010,12
11929,66217,February,2009,12
11930,64248,February,2008,12
11931,79041,February,2007,12
11932,51227,February,2006,12
11933,80022,February,2005,12
11934,92451,February,2004,12
11935,56403,February,2003,12
11936,94444,February,2002,12
11937,83258,February,2001,12
11938,73346,February,2000,12
11939,99180,February,2015,12
11940,94333,February,2014,12
11941,50108,February,2013,12
11942,52482,February,2012,12
11943,97794,February,2011,12
11944,60120,February,2010,12
11945,69343,February,2009,12
11946,87406,February,2008,12
11947,74197,February,2007,12
11948,74896,February,2006,12
11949,68854,February,2005,12
11950,62340,February,2004,12
11951,99824,February,2003,12
11952,56022,February,2002,12
11953,79967,February,2001,12
11954,69256,February,2000,12
11955,66786,February,2015,12
11956,87790,February,2014,12
11957,99454,February,2013,12
11958,59978,February,2012,12
11959,57816,February,2011,12
11960,93556,February,2010,12
11961,69765,February,2009,12
11962,71260,February,2008,12
11963,55374,February,2007,12
11964,52106,February,2006,12
11965,67871,February,2005,12
11966,54759,February,2004,12
11967,93817,February,2003,12
11968,68533,February,2002,12
11969,78376,February,2001,12
11970,82126,February,2000,12
11971,89388,February,2015,12
11972,66144,February,2014,12
11973,77610,January,2013,9
11974,96823,January,2012,10
11975,81151,January,2011,10
11976,78109,January,2010,12
11977,79301,January,2009,12
11978,61588,January,2008,12
11979,64974,January,2007,12
11980,77414,January,2006,12
11981,76248,January,2005,12
11982,94850,January,2004,13
11983,97658,January,2003,13
11984,83670,January,2002,13
11985,72829,January,2001,13
11986,70674,January,2000,14
11987,63268,January,2015,15
11988,65005,January,2014,15
11989,81739,January,2013,16
11990,50470,January,2012,16
11991,64199,January,2011,17
11992,63892,January,2010,17
11993,58192,January,2009,18
11994,97255,January,2008,18
11995,54941,January,2007,19
11996,65467,January,2006,21
11997,51403,January,2005,21
11998,75993,January,2004,21
11999,58728,January,2003,22
12000,62658,January,2002,22
12001,70332,January,2001,22
12002,67157,January,2000,22
12003,80639,January,2015,22
12004,55492,January,2014,23
12005,74385,January,2013,23
12006,70542,January,2012,25
12007,56307,January,2011,25
12008,56268,January,2010,25
12009,86721,January,2009,26
12010,74889,January,2008,26
12011,86052,January,2007,26
12012,64251,January,2006,26
12013,69462,January,2005,27
12014,50655,January,2004,27
12015,99331,January,2003,28
12016,92622,January,2002,28
12017,74660,January,2001,28
12018,86092,January,2000,28
12019,52036,January,2015,28
12020,93016,January,2014,29
12021,92235,January,2013,29
12022,57127,January,2012,29
12023,87496,January,2011,30
12024,75580,January,2010,31
12025,88157,February,2009,1
12026,55883,February,2008,1
12027,69107,February,2007,1
12028,73355,February,2006,1
12029,98414,February,2005,1
12030,64882,February,2004,1
12031,93707,February,2003,1
12032,53634,February,2002,2
12033,53507,February,2001,2
12034,51696,February,2000,3
12035,75766,February,2015,3
12036,87768,February,2014,3
12037,68536,February,2013,3
12038,71533,February,2012,3
12039,98103,February,2011,3
12040,55689,February,2010,3
12041,83343,February,2009,4
12042,97525,February,2008,4
12043,77477,February,2007,4
12044,77539,February,2006,4
12045,80363,February,2005,4
12046,73089,February,2004,4
12047,69432,February,2003,5
12048,83413,February,2002,5
12049,75741,February,2001,5
12050,59376,February,2000,5
12051,88208,February,2015,5
12052,85404,February,2014,5
12053,58346,February,2013,5
12054,88638,February,2012,5
12055,74160,February,2011,6
12056,78613,February,2010,6
12057,54497,February,2009,6
12058,56342,February,2008,6
12059,98686,February,2007,6
12060,88114,February,2006,6
12061,54653,February,2005,6
12062,54102,February,2004,6
12063,64110,February,2003,6
12064,60793,February,2002,6
12065,83736,February,2001,6
12066,91546,February,2000,6
12067,62989,February,2015,6
12068,79131,February,2014,6
12069,87989,February,2013,6
12070,94710,February,2012,6
12071,55652,February,2011,6
12072,91914,February,2010,6
12073,81883,February,2009,6
12074,81941,February,2008,6
12075,69503,February,2007,6
12076,93845,February,2006,6
12077,66518,February,2005,6
12078,53550,February,2004,6
12079,61850,February,2003,6
12080,61861,February,2002,6
12081,63554,February,2001,6
12082,70664,February,2000,6
12083,98620,February,2015,6
12084,67688,February,2014,6
12085,81772,February,2013,6
12086,95752,February,2012,6
12087,58438,February,2011,6
12088,81812,February,2010,7
12089,65558,February,2009,8
12090,62818,February,2008,8
12091,97460,February,2007,8
12092,67853,February,2006,8
12093,73982,February,2005,8
12094,95742,February,2004,8
12095,82771,February,2003,8
12096,83167,February,2002,8
12097,59010,February,2001,8
12098,91139,February,2000,8
12099,56271,February,2015,8
12100,54830,February,2014,8
12101,68789,February,2013,8
12102,80379,February,2012,9
12103,73725,February,2011,9
12104,55595,February,2010,9
12105,94805,February,2009,9
12106,79342,February,2008,9
12107,98918,February,2007,9
12108,81897,February,2006,9
12109,51684,February,2005,9
12110,88298,February,2004,9
12111,93177,February,2003,9
12112,68429,February,2002,9
12113,72629,February,2006,9
12114,61193,February,2005,9
12115,85037,February,2004,9
12116,55376,February,2003,9
12117,72231,February,2002,9
12118,79794,February,2001,9
12119,55316,February,2000,9
12120,84989,February,2015,9
12121,79622,February,2014,9
12122,91386,February,2013,10
12123,87439,February,2012,10
12124,79789,February,2011,10
12125,77086,February,2010,10
12126,73398,February,2009,10
12127,53551,February,2008,10
12128,86186,February,2007,11
12129,89981,February,2006,11
12130,96101,February,2005,11
12131,66768,February,2004,11
12132,54269,February,2003,11
12133,82925,February,2002,11
12134,99758,February,2001,11
12135,80654,February,2000,11
12136,66245,February,2015,11
12137,81146,February,2014,11
12138,96577,February,2013,11
12139,66769,February,2012,11
12140,53550,February,2011,11
12141,65144,February,2010,11
12142,51946,February,2009,11
12143,58337,February,2008,11
12144,57711,February,2007,11
12145,89474,February,2006,11
12146,72660,February,2005,11
12147,94401,February,2004,11
12148,83556,February,2003,12
12149,88534,February,2002,12
12150,77834,February,2001,12
12151,89712,February,2000,12
12152,50407,February,2015,12
12153,98277,February,2014,12
12154,54986,February,2013,12
12155,76246,February,2012,12
12156,58641,February,2011,12
12157,67588,February,2010,12
12158,81009,February,2009,12
12159,60720,February,2008,12
12160,65362,February,2007,12
12161,85741,February,2006,12
12162,96431,February,2005,12
12163,80333,February,2004,12
12164,87030,February,2003,12
12165,56962,February,2002,12
12166,68144,February,2001,12
12167,59690,February,2000,12
12168,98584,February,2015,12
12169,81997,February,2014,12
12170,70614,February,2013,12
12171,56209,February,2012,12
12172,70731,February,2011,12
12173,86707,February,2010,12
12174,87932,February,2009,12
12175,89011,February,2008,12
12176,52142,February,2007,12
12177,70904,February,2006,12
12178,81965,February,2005,12
12179,55842,February,2004,12
12180,75431,February,2003,12
12181,53560,February,2002,12
12182,87395,February,2001,12
12183,59698,February,2000,12
12184,54561,February,2015,12
12185,58460,February,2014,12
12186,99533,February,2013,12
12187,89618,February,2012,12
12188,53244,February,2011,12
12189,68166,February,2010,12
12190,50712,February,2009,12
12191,71380,February,2008,12
12192,83238,February,2007,12
12193,76439,February,2006,12
12194,84671,February,2005,12
12195,69225,February,2004,12
12196,86689,February,2003,12
12197,88200,February,2002,12
12198,60582,February,2001,12
12199,74175,February,2000,12
12200,52722,February,2015,12
12201,79034,February,2014,12
12202,69443,February,2013,12
12203,93499,February,2012,12
12204,55117,February,2011,12
12205,71291,February,2010,12
12206,93454,February,2009,12
12207,77698,February,2008,12
12208,94186,February,2007,12
12209,50613,February,2006,12
12210,87050,February,2005,12
12211,50570,February,2004,12
12212,85959,February,2003,12
12213,66598,February,2002,12
12214,50549,February,2001,12
12215,71910,February,2000,12
12216,80821,February,2015,12
12217,71629,February,2014,12
12218,51427,February,2013,12
12219,74139,February,2012,12
12220,84065,February,2011,12
12221,85280,February,2010,12
12222,85274,February,2009,12
12223,63725,February,2008,12
12224,60199,February,2007,12
12225,64511,February,2006,12
12226,73331,February,2005,12
12227,55974,February,2004,12
12228,81113,February,2003,12
12229,77421,February,2002,12
12230,73372,February,2001,12
12231,97296,February,2000,12
12232,68287,February,2015,12
12233,75185,February,2014,12
12234,60213,February,2013,12
12235,71192,February,2012,12
12236,53953,February,2011,12
12237,81966,February,2010,12
12238,82442,February,2009,12
12239,90161,February,2008,12
12240,71488,January,2007,9
12241,88047,January,2006,10
12242,59012,January,2005,10
12243,63258,January,2004,12
12244,89959,January,2003,12
12245,71389,January,2002,12
12246,90491,January,2001,12
12247,59607,January,2000,12
12248,70766,January,2015,12
12249,67873,January,2014,13
12250,59664,January,2013,13
12251,50193,January,2012,13
12252,69074,January,2011,13
12253,50923,January,2010,14
12254,56413,January,2009,15
12255,85850,January,2008,15
12256,63343,January,2007,16
12257,76105,January,2006,16
12258,62289,January,2005,17
12259,52183,January,2004,17
12260,89975,January,2003,18
12261,57724,January,2002,18
12262,93022,January,2001,19
12263,63641,January,2000,21
12264,79874,January,2015,21
12265,71062,January,2014,21
12266,75158,January,2013,22
12267,96136,January,2012,22
12268,79436,January,2011,22
12269,82180,January,2010,22
12270,61246,January,2009,22
12271,94408,January,2008,23
12272,88594,January,2007,23
12273,66008,January,2006,25
12274,55170,January,2005,25
12275,76689,January,2004,25
12276,90077,January,2003,26
12277,56899,January,2002,26
12278,88419,January,2001,26
12279,58107,January,2000,26
12280,76604,January,2015,27
12281,98166,January,2014,27
12282,94798,January,2013,28
12283,83845,January,2012,28
12284,82372,January,2011,28
12285,71266,January,2010,28
12286,63500,January,2009,28
12287,86933,January,2008,29
12288,51758,January,2007,29
12289,54713,January,2006,29
